angDist,_RAJ2000,_DEJ2000,Seq,RAJ2000,DEJ2000,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,[3.6],e_[3.6],[4.5],e_[4.5],[5.8],e_[5.8],[8.0],e_[8.0],[24],e_[24],AKs,alpha,Cl,2M,Simbad,Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,Flag
0.228998,83.8939167,-4.6349722,2720,05 35 34.54,-04 38 05.9,13.76,0.02,12.97,0.04,12.66,0.02,12.17,0.01,11.9,0.01,11.61,0.02,11.28,0.04,8.63,0.14,0.11,-1.81,D,2M,Simbad,3209585599530439168,83.89397136925,-4.63493938071,375.17999300,363.16738900,392.12060500,374.94754000,363.18762200,387.30658000,10033
0.318962,83.8452917,-4.6279444,2721,05 35 22.87,-04 37 40.6,13.04,0.02,12.14,0.03,11.7,0.02,11.27,0.01,11.05,0.01,10.84,0.01,9.8,0.02,6.01,0.02,0.16,-1.18,D,2M,Simbad,3209632775451232768,83.84536022301,-4.62800083796,387.70785500,380.15979000,393.78686500,388.44622800,381.64340200,393.11334200,10033
0.238187,83.5061667,-4.622,2722,05 34 01.48,-04 37 19.2,15.74,0.07,15.12,0.08,14.76,0.08,14.13,0.01,13.8,0.01,13.38,0.06,12.96,0.1,,,0.0,-1.48,D,2M,Simbad,3209629820513802240,83.50619176252,-4.62193873434,362.94143700,317.84521500,434.17239400,417.15026900,378.11251800,482.67062400,10033
0.084649,83.7842083,-4.6191667,2723,05 35 08.21,-04 37 09.0,15.33,0.05,14.48,0.05,14.21,0.05,13.41,0.01,13.0,0.01,12.79,0.07,,,,,0.23,,D,2M,Simbad,3209627101797490432,83.78418994698,-4.61918147313,354.44226100,329.69668600,386.44616700,350.23089600,322.00885000,382.39199800,10033
0.341286,83.7210833,-4.6176111,2724,05 34 53.06,-04 37 03.4,14.41,0.03,13.6,0.04,13.06,0.02,12.01,0.01,11.59,0.01,11.25,0.02,10.75,0.04,7.53,0.06,0.0,-1.4,D,2M,Simbad,3209627690209973248,83.72116599860,-4.61765792522,385.75515700,371.68411300,399.11322000,386.87500000,373.70486500,399.19372600,10033
0.288135,83.4922917,-4.6068056,2725,05 33 58.15,-04 36 24.5,14.29,0.03,13.49,0.04,13.07,0.02,12.61,0.01,12.35,0.01,12.2,0.02,11.81,0.03,8.5,0.1,0.04,-1.94,D,2M,Simbad,3209641670325407616,83.49235964972,-4.60684824531,416.00195300,392.94876100,435.23370400,403.16873200,383.44860800,421.48147600,10032
0.127703,84.09875,-4.6047778,2726,05 36 23.70,-04 36 17.2,14.2,0.03,13.6,0.04,13.3,0.03,13.06,0.01,12.91,0.01,12.77,0.04,12.03,0.04,8.28,0.1,0.0,-1.68,D,2M,Simbad,3209583915903208192,84.09871441793,-4.60477843692,375.98437500,360.18911700,393.15069600,381.34097300,367.48532100,395.81875600,10033
0.373969,83.5159167,-4.6016944,2727,05 34 03.82,-04 36 06.1,12.71,0.02,12.0,0.03,11.78,0.02,11.66,0.01,11.61,0.01,11.58,0.01,11.38,0.02,6.14,0.02,0.08,-2.52,D,2M,Simbad,3209641708983267328,83.51602088333,-4.60169700811,389.34509300,384.91317700,394.31259200,388.40344200,384.21908600,393.57742300,10033
0.228598,83.6276667,-4.5979167,2728,05 34 30.64,-04 35 52.5,12.54,0.02,11.57,0.03,11.23,0.02,10.9,0.01,10.53,0.01,10.01,0.01,9.24,0.01,6.72,0.03,0.32,-0.9,D,2M,Simbad,3209629442556644096,83.62768085566,-4.59797861196,384.06466700,378.73107900,388.12423700,383.89273100,379.02951000,389.23202500,10033
0.452570,83.7829167,-4.5969167,2729,05 35 07.90,-04 35 48.9,13.07,0.02,12.06,0.03,11.75,0.02,11.45,0.01,11.29,0.01,11.3,0.02,11.39,0.07,6.54,0.02,0.37,-2.78,D,2M,Simbad,3209627965087866880,83.78300839210,-4.59700301646,373.96252400,365.98107900,381.63324000,376.01882900,368.63919100,383.12255900,10033
0.374476,83.484875,-4.5916389,2730,05 33 56.37,-04 35 29.9,13.73,0.03,13.09,0.03,12.8,0.02,12.53,0.01,12.36,0.01,12.05,0.02,11.12,0.02,8.24,0.08,0.0,-1.21,D,2M,Simbad,3209641876483853440,83.48497913592,-4.59163214679,362.51892100,353.15960700,372.50323500,359.27771000,349.37731900,369.77328500,10033
0.289273,83.4391667,-4.591,2731,05 33 45.40,-04 35 27.6,16.68,0.13,15.65,0.12,14.83,0.09,13.48,0.01,12.78,0.01,12.26,0.02,11.45,0.02,8.2,0.09,0.04,-0.54,D,2M,Simbad,3209619203354653440,83.43924637689,-4.59101220440,2642.73511000,869.48022500,4053.43970000,2384.74780000,1957.78992000,2710.08911000,11033
0.402629,83.9189167,-4.5885,2732,05 35 40.54,-04 35 18.6,12.3,0.02,11.24,0.03,10.65,0.02,9.93,0.01,9.55,0.01,9.33,0.01,8.58,0.01,5.18,0.02,0.25,-1.34,D,2M,Simbad,3209586355444660992,83.91897691710,-4.58859436942,388.56134000,383.77676400,393.97879000,388.30340600,383.40979000,394.29373200,10033
0.142354,83.5861667,-4.5838611,2733,05 34 20.68,-04 35 01.9,13.12,0.02,12.37,0.03,12.13,0.02,11.8,0.01,11.58,0.01,11.29,0.01,10.68,0.03,8.33,0.07,0.1,-1.54,D,2M,Simbad,3209630438989062528,83.58619948999,-4.58388335568,388.55911300,381.23425300,395.70391800,388.43185400,380.93719500,395.86816400,10033
0.335201,83.8583333,-4.5824444,2734,05 35 26.00,-04 34 56.8,13.95,0.03,13.23,0.04,12.97,0.02,12.48,0.01,12.05,0.01,11.67,0.02,10.72,0.03,7.28,0.05,0.06,-0.85,D,2M,Simbad,3209633222127808512,83.85838066491,-4.58252465358,378.44592300,369.71997100,388.51229900,377.41354400,367.03796400,389.91937300,10033
0.475990,83.9204583,-4.57725,2735,05 35 40.91,-04 34 38.1,12.89,0.02,11.33,0.03,10.27,0.02,9.08,0.01,8.52,0.01,8.05,0.01,7.18,0.01,4.78,0.01,0.54,-0.68,D,2M,Simbad,3209586527243350400,83.92054562993,-4.57734951892,397.96322600,389.15039100,407.10617100,395.30767800,386.66427600,403.94406100,10033
0.432749,83.8681667,-4.5753056,2736,05 35 28.36,-04 34 31.1,14.35,0.03,13.78,0.04,13.41,0.03,12.94,0.01,12.65,0.01,12.33,0.03,11.54,0.06,7.1,0.03,0.0,-1.24,D,2M,Simbad,3209633222127803136,83.86828542371,-4.57528451985,501.84817500,433.82528700,588.68096900,405.73883100,374.70959500,436.47143600,10033
0.203448,83.5784167,-4.573,2737,05 34 18.82,-04 34 22.8,14.68,0.03,13.81,0.04,13.39,0.02,12.78,0.01,12.47,0.01,12.12,0.02,11.39,0.03,,,0.15,-1.24,D,2M,Simbad,3209630503410471552,83.57847337091,-4.57300160920,461.63867200,426.67111200,506.52276600,445.08975200,414.60269200,480.37356600,10033
0.166507,83.863625,-4.5729167,2738,05 35 27.27,-04 34 22.5,14.69,0.04,14.1,0.04,13.73,0.03,13.28,0.01,13.03,0.01,12.85,0.05,,,,,0.0,,D,2M,Simbad,3209633217829803648,83.86363995528,-4.57287291650,385.96090700,366.15359500,413.72604400,379.51715100,363.12905900,397.14138800,10033
0.270890,83.8894167,-4.5693056,2739,05 35 33.46,-04 34 09.5,15.2,0.04,14.18,0.04,13.64,0.03,12.91,0.01,12.57,0.01,12.3,0.03,11.83,0.06,7.89,0.08,0.23,-1.6,D,2M,Simbad,3209633423989837312,83.88944896968,-4.56937362525,933.01947000,593.68939200,1618.93506000,852.27496300,681.40570100,1122.94409000,10033
0.200587,83.2377917,-4.5665,2740,05 32 57.07,-04 33 59.4,7.5,0.02,7.56,0.06,7.53,0.02,7.63,0.01,7.64,0.01,7.64,0.01,7.51,0.01,4.45,0.04,0.0,-2.7,D,2M,Simbad,3209621745975125632,83.23784733600,-4.56649463170,423.82019000,417.05529800,430.54653900,423.79339600,418.01733400,431.51919600,10022
0.068693,83.8548333,-4.5643333,2741,05 35 25.16,-04 33 51.6,13.2,0.06,12.51,0.08,12.21,0.06,11.76,0.01,11.41,0.01,10.92,0.01,10.16,0.02,,,0.0,-0.98,D,2M,Simbad,3209633290847280256,83.85485241409,-4.56433432947,382.02566500,375.43731700,388.41372700,383.00351000,377.14227300,388.87017800,10033
0.141119,83.8556667,-4.5635556,2742,05 35 25.36,-04 33 48.8,13.23,0.03,12.61,0.03,12.32,0.03,12.03,0.01,11.92,0.01,11.71,0.03,11.28,0.05,6.78,0.04,0.0,-1.97,D,2M,Simbad,3209633290847279744,83.85566180724,-4.56359449516,390.04098500,382.86447100,398.11059600,389.77224700,383.39056400,396.27710000,10033
0.456703,83.7780417,-4.5577778,2743,05 35 06.73,-04 33 28.0,15.71,0.06,14.82,0.08,14.48,0.06,14.09,0.02,13.77,0.01,13.53,0.14,,,,,0.22,,D,2M,Simbad,3209634214263820544,83.77813193121,-4.55786726333,385.04736300,325.79269400,482.76800500,413.29968300,364.23721300,505.83999600,10033
0.342559,83.814125,-4.5571944,2744,05 35 15.39,-04 33 25.9,11.75,0.02,11.06,0.03,10.85,0.02,10.58,0.01,10.55,0.01,10.43,0.01,10.29,0.02,5.31,0.02,0.05,-2.48,D,2M,Simbad,3209634081121273472,83.81415064206,-4.55728605793,386.69479400,384.28399700,389.13220200,386.48083500,383.51715100,390.19406100,10033
0.294475,83.8092083,-4.548,2745,05 35 14.21,-04 32 52.8,13.77,0.02,13.15,0.03,12.79,0.02,12.26,0.01,11.95,0.01,11.54,0.02,10.74,0.02,8.56,0.13,0.0,-1.09,D,2M,Simbad,3209634287279701376,83.80928540284,-4.54802799174,382.94891400,369.82504300,394.26913500,383.53463700,370.39559900,398.17215000,10033
0.513289,83.756875,-4.5479722,2746,05 35 01.65,-04 32 52.7,12.75,0.02,11.96,0.03,11.61,0.02,11.08,0.01,10.81,0.01,10.47,0.01,9.75,0.02,7.36,0.07,0.07,-1.31,D,2M,Simbad,3209637173497743616,83.75699652722,-4.54804738717,376.92132600,373.32397500,381.23696900,376.85656700,372.31338500,381.17544600,10033
0.242734,83.81925,-4.5460278,2747,05 35 16.62,-04 32 45.7,15.59,0.05,14.56,0.06,13.99,0.04,13.27,0.01,12.86,0.01,12.51,0.04,11.91,0.08,,,0.22,-1.28,D,2M,Simbad,3209634115477755648,83.81926986002,-4.54609225418,431.04657000,344.92004400,585.65557900,425.92190600,369.75360100,494.88934300,10033
0.332686,84.1264583,-4.538,2748,05 36 30.35,-04 32 16.8,15.44,0.06,13.7,0.05,12.68,0.04,11.59,0.01,10.66,0.01,9.73,0.01,8.02,0.01,3.43,0.01,0.8,1.24,P,2M,Simbad,3215592158535103616,84.12643364558,-4.53808908464,1147.36536000,619.22735600,1810.16028000,1964.56958000,1639.38672000,2238.58813000,20033
0.372809,83.9289583,-4.5324722,2749,05 35 42.95,-04 31 56.9,,,,,,,14.13,0.01,13.33,0.01,12.53,0.02,11.67,0.04,7.75,0.05,,0.0,FP,2M,Simbad,3209635038895971584,83.92897398371,-4.53257457115,841.56750500,447.67507900,1482.03967000,7678.66406000,6501.98486000,8905.74121000,20033
0.304892,83.897875,-4.5209722,2750,05 35 35.49,-04 31 15.5,15.83,0.07,15.11,0.1,14.85,0.09,14.2,0.01,13.8,0.01,13.43,0.08,12.81,0.11,,,0.07,-1.25,D,2M,Simbad,3209635318068449024,83.89795070648,-4.52101063055,558.04882800,450.60052500,756.63244600,561.83673100,470.31033300,688.39263900,10033
0.042119,83.5464583,-4.5149444,2751,05 34 11.15,-04 30 53.8,14.35,0.04,13.65,0.05,13.4,0.04,12.84,0.01,12.56,0.01,12.24,0.03,11.7,0.06,,,0.05,-1.53,D,2M,Simbad,3209644109870854272,83.54645977034,-4.51493279249,377.00161700,364.19516000,393.88351400,369.77877800,355.18414300,388.54513500,10033
0.277119,83.8355,-4.4970278,2752,05 35 20.52,-04 29 49.3,14.45,0.04,13.86,0.04,13.52,0.03,13.1,0.01,12.84,0.01,12.54,0.04,11.92,0.06,,,0.0,-1.49,D,2M,Simbad,3209634905754971136,83.83550347938,-4.49710469941,378.34130900,358.03982500,400.55755600,373.55645800,355.53207400,393.56927500,10033
0.288876,83.707125,-4.4929444,2753,05 34 49.71,-04 29 34.6,14.5,0.03,13.86,0.04,13.51,0.03,13.18,0.01,12.93,0.01,12.72,0.04,11.81,0.03,8.24,0.07,0.0,-1.29,D,2M,Simbad,3209638341728844928,83.70720455340,-4.49293219071,418.77841200,400.89337200,442.20645100,410.43661500,394.36492900,440.03817700,10033
0.454988,83.8170417,-4.4916389,2754,05 35 16.09,-04 29 29.9,13.29,0.03,12.67,0.04,12.29,0.02,11.54,0.01,11.31,0.01,11.05,0.01,10.68,0.02,8.58,0.12,0.0,-1.85,D,2M,Simbad,3209637860692473728,83.81706701070,-4.49176274118,423.92578100,404.42312600,442.49136400,420.02877800,404.69186400,438.49780300,10033
2.010484,83.8170417,-4.4916389,2754,05 35 16.09,-04 29 29.9,13.29,0.03,12.67,0.04,12.29,0.02,11.54,0.01,11.31,0.01,11.05,0.01,10.68,0.02,8.58,0.12,0.0,-1.85,D,2M,Simbad,3209637856398146944,83.81648160461,-4.49164907019,378.69973800,342.12020900,427.02438400,362.76461800,325.55386400,405.30233800,10033
0.424513,83.994125,-4.49,2755,05 35 58.59,-04 29 24.0,12.25,0.02,11.42,0.03,10.96,0.02,10.43,0.01,10.07,0.01,9.71,0.01,8.99,0.01,6.12,0.02,0.06,-1.19,D,2M,Simbad,3209635661669185536,83.99421475749,-4.49007679941,403.06552100,396.78277600,407.58090200,401.20089700,396.41256700,405.92120400,10033
0.125934,83.8797917,-4.4894722,2756,05 35 31.15,-04 29 22.1,15.65,0.05,14.96,0.07,14.54,0.06,13.96,0.01,13.67,0.01,13.23,0.06,12.27,0.09,,,0.0,-0.88,D,2M,Simbad,3209636383223711872,83.87977579722,-4.48944101707,431.42117300,366.71801800,547.61279300,407.03869600,362.30349700,520.77227800,10033
0.426817,83.844875,-4.48075,2758,05 35 22.77,-04 28 50.7,12.14,0.02,11.32,0.03,10.93,0.02,10.35,0.01,10.05,0.01,9.99,0.01,9.32,0.01,6.23,0.03,0.1,-1.73,D,2M,Simbad,3209637895052204800,83.84491847381,-4.48086035448,389.92569000,386.93472300,393.20138500,390.26882900,385.65350300,394.09851100,10033
0.415030,83.5759583,-4.4761389,2759,05 34 18.23,-04 28 34.1,10.26,0.02,9.65,0.03,9.46,0.02,9.36,0.01,9.29,0.01,9.25,0.01,9.1,0.01,5.19,0.03,0.0,-2.55,D,2M,Simbad,3209645037579148672,83.57600257865,-4.47624539996,447.10870400,398.42132600,514.36633300,422.77572600,390.26641800,469.28851300,10033
0.332340,84.1603333,-4.4724167,2760,05 36 38.48,-04 28 20.7,13.7,0.02,12.99,0.03,12.69,0.03,12.35,0.01,12.15,0.01,11.89,0.02,11.29,0.02,7.55,0.06,0.03,-1.62,D,2M,Simbad,3215593090545012480,84.16036073114,-4.47250487303,4237.29102000,2606.87964000,7297.29102000,2662.23560000,2122.42676000,3336.58887000,10033
0.395376,83.7874583,-4.4641389,2761,05 35 08.99,-04 27 50.9,10.8,0.02,10.11,0.03,9.63,0.02,8.75,0.01,8.47,0.01,8.32,0.01,7.52,0.01,4.86,0.02,0.0,-1.46,D,2M,Simbad,3209638199991213184,83.78755553698,-4.46419051554,394.44546500,392.45825200,396.71371500,393.89846800,391.43331900,396.12622100,10033
0.295453,83.7919583,-4.4609167,2762,05 35 10.07,-04 27 39.3,10.97,0.02,10.25,0.03,9.69,0.02,8.83,0.01,8.39,0.01,7.98,0.01,7.16,0.01,5.12,0.02,0.0,-0.93,D,2M,Simbad,3209638204289855360,83.79201350382,-4.46097758120,376.78009000,367.79135100,383.97872900,374.72232100,366.28848300,382.32009900,10033
1.828450,83.7919583,-4.4609167,2762,05 35 10.07,-04 27 39.3,10.97,0.02,10.25,0.03,9.69,0.02,8.83,0.01,8.39,0.01,7.98,0.01,7.16,0.01,5.12,0.02,0.0,-0.93,D,2M,Simbad,3209638204286507904,83.79184332932,-4.46141149997,412.56152300,398.36608900,433.52240000,,,,10099
0.213716,83.8260417,-4.4605278,2763,05 35 18.25,-04 27 37.9,15.62,0.05,15.0,0.08,14.54,0.06,13.86,0.01,13.53,0.01,13.14,0.05,12.79,0.15,,,0.0,-1.59,D,2M,Simbad,3209639643101012096,83.82608321926,-4.46057035416,380.16537500,340.99981700,440.48284900,381.71887200,338.40698200,439.03805500,10033
0.193566,83.60325,-4.4591944,2764,05 34 24.78,-04 27 33.1,14.29,0.03,13.67,0.04,13.33,0.03,12.75,0.01,12.47,0.01,12.07,0.02,11.48,0.02,8.94,0.17,0.0,-1.35,D,2M,Simbad,3209645552976011648,83.60322711700,-4.45924308834,407.37463400,392.06039400,423.89950600,406.89514200,389.23010300,428.98297100,10033
0.403131,83.9378333,-4.4433056,2765,05 35 45.08,-04 26 35.9,14.03,0.03,13.42,0.03,13.07,0.03,12.62,0.01,12.38,0.01,12.13,0.02,11.42,0.02,8.72,0.1,0.0,-1.46,D,2M,Simbad,3209636829900290816,83.93789907859,-4.44339636798,407.17910800,393.38400300,422.77999900,401.85400400,386.18353300,421.06839000,10033
0.123036,83.735125,-4.4388889,2766,05 34 56.43,-04 26 20.0,14.97,0.04,14.35,0.05,13.99,0.04,13.31,0.01,12.97,0.01,12.62,0.03,11.93,0.03,,,0.0,-1.26,D,2M,Simbad,3209639196424434304,83.73514676934,-4.43891530050,398.31546000,373.93112200,435.23532100,387.13064600,360.05246000,417.98474100,10033
0.590852,84.2138333,-4.4285278,2767,05 36 51.32,-04 25 42.7,9.47,0.02,9.03,0.07,8.52,0.1,8.41,0.01,8.0,0.01,7.34,0.01,,,,,0.0,,D,2M,Simbad,3215594774172175360,84.21391431487,-4.42867067392,540.85815400,496.83013900,588.00164800,545.13879400,500.78683500,591.68908700,10033
2.858993,84.2138333,-4.4285278,2767,05 36 51.32,-04 25 42.7,9.47,0.02,9.03,0.07,8.52,0.1,8.41,0.01,8.0,0.01,7.34,0.01,,,,,0.0,,D,2M,Simbad,3215594774172175104,84.21361066083,-4.42776528782,387.44320700,385.02514600,390.47717300,386.89395100,383.98379500,389.51858500,10033
0.286925,84.2135417,-4.4278056,2768,05 36 51.25,-04 25 40.1,9.43,0.04,9.0,0.05,8.65,0.04,7.67,0.01,7.09,0.01,6.56,0.01,5.51,0.01,2.22,0.01,0.0,-0.38,D,2M,Simbad,3215594774172175104,84.21361066083,-4.42776528782,387.44320700,385.02514600,390.47717300,386.89395100,383.98379500,389.51858500,10033
0.320539,83.8980833,-4.4230278,2769,05 35 35.54,-04 25 22.9,13.75,0.03,13.1,0.03,12.82,0.02,12.38,0.01,12.18,0.01,11.94,0.02,11.42,0.02,8.95,0.16,0.0,-1.74,D,2M,Simbad,3209639956636485632,83.89807834203,-4.42311670138,414.97430400,397.36831700,430.32489000,414.72879000,396.49633800,433.18527200,10033
0.139206,83.789375,-4.42125,2770,05 35 09.45,-04 25 16.5,14.99,0.03,14.43,0.05,14.06,0.05,13.71,0.01,13.46,0.01,13.28,0.03,12.55,0.04,,,0.0,-1.53,D,2M,Simbad,3209640536454244992,83.78939467347,-4.42121667576,461.83801300,429.25967400,493.39718600,435.16354400,402.48620600,477.21380600,10033
0.128136,83.929625,-4.4154444,2771,05 35 43.11,-04 24 55.6,11.05,0.02,10.27,0.03,9.79,0.02,8.43,0.01,8.03,0.01,7.63,0.01,6.83,0.01,4.14,0.01,0.0,-1.0,D,2M,Simbad,3209637139137932288,83.92964293036,-4.41547517800,388.59591700,385.90936300,391.34066800,388.91931200,386.19384800,391.45156900,10033
0.286986,83.9319583,-4.4151667,2772,05 35 43.67,-04 24 54.6,14.32,0.04,13.64,0.06,13.36,0.04,12.81,0.01,12.64,0.01,12.33,0.02,,,,,0.0,,D,2M,Simbad,3209637139137931136,83.93201772045,-4.41522003983,377.84005700,358.54959100,399.89752200,371.38266000,353.92269900,390.68646200,10033
0.057228,83.6765,-4.413,2773,05 34 42.36,-04 24 46.8,15.08,0.13,14.59,0.08,14.2,0.08,13.63,0.01,13.35,0.01,13.04,0.04,12.54,0.05,,,0.0,-1.58,D,2M,Simbad,3209650878738002048,83.67648713504,-4.41300939026,425.05670200,378.21090700,464.81759600,422.18472300,372.75106800,471.56646700,10033
0.292140,83.8771667,-4.3807222,2774,05 35 30.52,-04 22 50.6,15.18,0.04,14.43,0.05,14.06,0.04,13.61,0.01,13.36,0.01,13.08,0.04,12.59,0.05,8.64,0.12,0.02,-1.67,D,2M,Simbad,3209641154930980736,83.87724265463,-4.38075135289,350.44497700,328.33361800,378.13476600,360.39987200,326.78945900,393.06433100,10033
0.085403,83.3255833,-4.3786944,2775,05 33 18.14,-04 22 43.3,12.93,0.02,12.22,0.02,11.96,0.03,11.65,0.01,11.35,0.01,11.03,0.01,10.3,0.01,7.65,0.05,0.05,-1.29,D,2M,Simbad,3209836837935961344,83.32557975141,-4.37867094233,384.01409900,377.38449100,390.06384300,383.74304200,377.38613900,390.58831800,10033
0.223861,83.6284583,-4.3723889,2776,05 34 30.83,-04 22 20.6,15.73,0.07,15.07,0.08,14.65,0.07,14.13,0.01,13.87,0.01,13.47,0.05,13.06,0.07,,,0.0,-1.57,D,2M,Simbad,3209651982541703296,83.62850319120,-4.37243206576,408.41125500,356.96633900,483.60205100,397.14489700,342.97866800,454.06787100,10033
0.356750,83.8158333,-4.37175,2777,05 35 15.80,-04 22 18.3,12.69,0.02,11.82,0.03,11.23,0.02,10.74,0.01,10.36,0.01,9.98,0.01,9.43,0.01,6.79,0.03,0.0,-1.33,D,2M,Simbad,3209641365385763072,83.81588666021,-4.37183360333,378.71722400,373.66580200,383.97866800,377.87402300,372.15521200,383.11544800,10033
0.120145,83.7777917,-4.3662222,2778,05 35 06.67,-04 21 58.4,14.99,0.04,14.27,0.05,13.97,0.04,13.47,0.01,13.23,0.01,12.85,0.04,12.28,0.03,,,0.04,-1.45,D,2M,Simbad,3209652772815483392,83.77775883616,-4.36621587406,384.88528400,353.59027100,430.43512000,381.75158700,352.34341400,406.34796100,10033
0.187555,83.6877917,-4.3626111,2779,05 34 45.07,-04 21 45.4,16.01,0.07,15.0,0.07,14.45,0.06,13.62,0.01,13.22,0.01,12.8,0.03,12.34,0.04,,,0.21,-1.36,D,2M,Simbad,3209652257423772800,83.68784318258,-4.36261999664,541.49414100,445.73928800,775.12670900,528.56921400,437.96231100,646.65045200,10033
0.375612,83.8247917,-4.3447222,2781,05 35 17.95,-04 20 41.0,14.08,0.03,13.25,0.03,12.73,0.03,11.59,0.01,11.19,0.01,10.87,0.01,10.44,0.01,8.12,0.07,0.01,-1.53,D,2M,Simbad,3209653253855231232,83.82482603118,-4.34482076105,390.34597800,378.17300400,404.16528300,397.52508500,380.81359900,411.11163300,10033
0.148154,84.02875,-4.3437222,2782,05 36 06.90,-04 20 37.4,12.43,0.02,11.61,0.03,11.15,0.02,10.49,0.01,10.22,0.01,9.91,0.01,9.3,0.01,6.84,0.03,0.04,-1.47,D,2M,Simbad,3215642671647475328,84.02879106673,-4.34372630386,385.69479400,382.53137200,389.18853800,385.85495000,382.68011500,389.67038000,10033
1.053960,84.02875,-4.3437222,2782,05 36 06.90,-04 20 37.4,12.43,0.02,11.61,0.03,11.15,0.02,10.49,0.01,10.22,0.01,9.91,0.01,9.3,0.01,6.84,0.03,0.04,-1.47,D,2M,Simbad,3215642671646074240,84.02870624881,-4.34401169798,454.84085100,430.49224900,484.45379600,,,,10099
0.035357,83.9214583,-4.3431667,2783,05 35 41.15,-04 20 35.4,15.0,0.04,14.37,0.05,13.96,0.04,13.34,0.01,13.01,0.01,12.79,0.03,12.23,0.03,,,0.0,-1.59,D,2M,Simbad,3215646137683931136,83.92146814574,-4.34316642464,429.79113800,387.60342400,483.21832300,406.48861700,371.71966600,455.98321500,10032
0.262371,83.8720417,-4.3320833,2784,05 35 29.29,-04 19 55.5,15.42,0.05,14.72,0.06,14.28,0.06,13.75,0.01,13.36,0.01,13.08,0.05,12.31,0.04,,,0.0,-1.22,D,2M,Simbad,3215646309482756096,83.87210896618,-4.33205479223,455.70227100,409.86648600,519.54797400,425.34661900,388.51010100,472.23437500,10033
0.316098,84.2672083,-4.3284444,2785,05 37 04.13,-04 19 42.4,14.12,0.03,13.53,0.03,13.14,0.04,12.67,0.01,12.32,0.01,12.02,0.02,11.33,0.02,,,0.0,-1.32,D,2M,Simbad,3215602260298047360,84.26723202297,-4.32852895850,346.24697900,333.56701700,360.40918000,351.06213400,337.35134900,364.30557300,10033
0.320860,83.952,-4.3284444,2786,05 35 48.48,-04 19 42.4,15.18,0.04,14.6,0.06,14.31,0.06,13.82,0.01,13.51,0.01,13.15,0.04,12.51,0.05,,,0.0,-1.32,D,2M,Simbad,3215645798382318720,83.95207522601,-4.32849253592,384.27731300,349.85018900,429.52404800,324.58010900,301.39239500,360.92471300,10022
0.340742,83.9605,-4.32625,2787,05 35 50.52,-04 19 34.5,16.19,0.08,15.4,0.1,15.07,0.1,14.42,0.01,14.13,0.02,13.82,0.1,13.05,0.09,,,0.1,-1.27,D,2M,Simbad,3215645828446440576,83.96057977627,-4.32619870996,470.35760500,325.93234300,1338.38770000,1343.29980000,1031.11316000,1640.51965000,11033
0.295151,83.8374583,-4.2988056,2788,05 35 20.99,-04 17 55.7,15.77,0.06,14.91,0.08,14.27,0.05,13.66,0.01,13.2,0.01,12.87,0.03,12.15,0.03,,,0.0,-1.14,D,2M,Simbad,3215658404110561536,83.83747981730,-4.29888472885,290.73895300,256.20816000,349.86416600,479.88250700,421.51989700,622.93066400,10033
0.356295,83.8327917,-4.2963611,2789,05 35 19.87,-04 17 46.9,13.96,0.03,13.33,0.04,13.04,0.03,12.69,0.01,12.51,0.01,12.25,0.02,11.82,0.03,8.67,0.1,0.0,-1.83,D,2M,Simbad,3215658408407673088,83.83288579063,-4.29639259411,432.56549100,416.27832000,450.78109700,442.02761800,429.32327300,457.16387900,10033
0.437021,83.9127083,-4.2953889,2790,05 35 39.05,-04 17 43.4,14.28,0.03,13.62,0.03,13.22,0.02,12.87,0.01,12.41,0.01,12.13,0.02,11.21,0.02,9.03,0.17,0.0,-0.99,D,2M,Simbad,3215646829175828480,83.91279708259,-4.29547195758,417.25375400,399.43667600,440.37902800,416.63339200,368.64526400,437.62158200,10133
0.186234,83.9366667,-4.2885556,2791,05 35 44.80,-04 17 18.8,14.86,0.04,14.11,0.03,13.75,0.04,13.2,0.01,12.93,0.01,12.57,0.02,11.88,0.03,9.1,0.18,0.03,-1.31,D,2M,Simbad,3215646966613398016,83.93665394316,-4.28860574328,410.44332900,374.70571900,468.36657700,342.35769700,318.48291000,372.93380700,10022
0.641049,83.8481667,-4.2871944,2792,05 35 23.56,-04 17 13.9,11.79,0.02,10.94,0.03,10.36,0.02,9.66,0.01,9.26,0.01,8.86,0.01,7.97,0.01,4.93,0.02,0.0,-0.9,D,2M,Simbad,3215658511486884864,83.84830909720,-4.28730184753,392.42245500,387.81640600,396.89672900,391.24127200,386.80062900,395.99829100,10033
0.062214,83.3052083,-4.2807778,2793,05 33 13.25,-04 16 50.8,14.73,0.04,14.09,0.04,13.6,0.05,12.42,0.01,11.88,0.01,11.63,0.01,11.03,0.02,8.9,0.14,0.0,-1.3,D,2M,Simbad,3209842159398267008,83.30519260098,-4.28077048086,361.30398600,347.12664800,376.28363000,353.40249600,340.76873800,366.13031000,10033
