_RAJ2000,_DEJ2000,recno,Seq,Cloud,ID,Av,alpha,Tbol,Lbol,alpha0,Tbol0,Lbol0,AGB?,Core?,F1.25,e_F1.25,F1.65,e_F1.65,F2.17,e_F2.17,F3.6,e_F3.6,F4.5,e_F4.5,F5.8,e_F5.8,F8.0,e_F8.0,F24,e_F24,F70,e_F70,F0.36,e_F0.36,F0.44,e_F0.44,F0.55,e_F0.55,F0.64,e_F0.64,F0.665,e_F0.665,F0.79,e_F0.79,F0.914,e_F0.914,F0.96,e_F0.96,F3.4,e_F3.4,F5.0,e_F5.0,F6.7,e_F6.7,F12,e_F12,F14,e_F14,F22,e_F22,F160,e_F160,F350,e_F350,F450,e_F450,F850,e_F850,F1100,e_F1100,F1200,e_F1200,F1300,e_F1300,SED,SimbadName,_RA,_DE
242.165417,-39.106944,1893,1893,Lupus III,J160839.7-390625,0.0,-0.94,1700.0,0.19,-0.87,1700.0,0.19,N,-,35.0,0.87,56.0,1.1,58.0,1.0,60.0,6.0,81.0,8.1,72.0,7.2,74.0,7.4,70.0,7.0,,,,,,,,,3.1,0.31,,,3.5,0.35,,,5.1,0.51,,,,,,,54.0,1.0,,,110.0,2.7,,,,,,,,,,,,,,,SED,SSTc2d J160839.7-390625,242.1654,-39.1069
242.17375,-39.026944,1894,1894,Lupus III,J160841.7-390137,1.0,-1.79,2700.0,0.17,-1.9,2900.0,0.22,N,-,51.0,1.2,58.0,1.4,50.0,0.88,27.0,2.7,20.0,2.0,14.0,1.4,9.2,0.92,11.0,1.1,,,,,0.49,0.049,1.4,0.14,2.1,0.21,,,13.0,1.3,,,27.0,2.7,,,,,,,5.6,0.23,,,11.0,1.3,,,,,,,,,,,,,,,SED,SSTc2d J160841.7-390137,242.1737,-39.0269
242.178333,-39.103889,1895,1895,Lupus III,J160842.8-390614,4.0,-0.85,1700.0,0.1,-0.74,3000.0,0.26,N,-,,,,,,,33.0,3.3,27.0,2.7,24.0,2.4,22.0,2.2,54.0,5.3,,,,,,,,,0.25,0.025,,,4.5,0.45,,,13.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTc2d J160842.8-390614,242.1783,-39.1039
242.205833,-39.094167,1896,1896,Lupus III,J160849.4-390539,0.0,-0.57,1700.0,0.3,-0.84,1700.0,0.3,N,-,42.0,1.0,88.0,1.9,100.0,2.2,69.0,6.9,79.0,7.9,78.0,7.8,130.0,13.0,190.0,19.0,,,,,0.82,0.082,,,1.4,0.14,,,5.1,0.51,,,12.0,1.2,,,,,,,160.0,2.8,,,310.0,6.8,,,,,,,,,,,,,,,SED,SSTc2d J160849.4-390539,242.2058,-39.0942
242.214167,-39.091667,1897,1897,Lupus III,J160851.4-390530,0.0,-0.35,390.0,0.038,-0.46,390.0,0.038,N,-,1.0,0.062,2.0,0.067,3.2,0.12,2.8,0.28,2.9,0.29,2.2,0.22,1.7,0.17,27.0,2.7,490,49.0,,,,,,,0.08,0.008,,,0.14,0.014,,,0.18,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTc2d J160851.4-390530,242.2142,-39.0917
242.214583,-39.054722,1898,1898,Lupus III,J160851.5-390317,0.0,-0.74,2500.0,0.34,-0.89,2500.0,0.34,N,-,65.0,1.5,84.0,1.9,84.0,1.5,70.0,7.0,68.0,6.8,59.0,5.9,71.0,7.1,170.0,17.0,,,,,3.2,0.32,5.6,0.56,10.0,1.0,,,31.0,3.1,,,38.0,3.8,,,,,,,99.0,1.5,,,200.0,4.4,,,,,,,,,,,,,,,SED,SSTc2d J160851.5-390317,242.2146,-39.0547
242.221667,-39.244444,1899,1899,Lupus III,J160853.2-391440,2.0,-1.14,2000.0,0.23,-1.37,2400.0,0.33,N,-,47.0,1.2,79.0,1.8,80.0,1.7,57.0,5.7,47.0,4.7,44.0,4.4,46.0,4.6,55.0,5.5,120,12.0,,,0.4,0.04,1.1,0.11,2.2,0.22,,,1.0,0.1,,,18.0,1.8,,,,,,,50.0,0.79,,,78.0,2.2,,,,,,,,,,,,,,,SED,SSTc2d J160853.2-391440,242.2217,-39.2444
242.22375,-39.243333,1900,1900,Lupus III,J160853.7-391436,8.0,-1.22,1500.0,0.016,-1.38,2600.0,0.056,N,-,1.6,0.11,4.3,0.32,6.6,0.22,7.3,0.73,6.5,0.65,5.8,0.58,5.1,0.51,5.9,0.59,,,,,,,,,0.006,0.001,,,0.08,0.008,,,0.29,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTc2d J160853.7-391436,242.2237,-39.2433
242.23,-38.813333,1901,1901,Lupus III,J160855.2-384848,3.0,-1.14,2500.0,0.037,-1.37,4100.0,0.096,N,-,10.0,0.25,11.0,0.24,10.0,0.18,7.6,0.76,7.8,0.78,5.8,0.59,7.0,0.7,7.1,0.7,,,,,0.47,0.047,,,0.39,0.039,,,2.0,0.2,,,4.4,0.44,,,,,,,4.8,0.18,,,5.8,1.1,,,,,,,,,,,,,,,SED,SSTc2d J160855.2-384848,242.23,-38.8133
242.23125,-39.0425,1902,1902,Lupus III,J160855.5-390233,1.0,-0.94,2300.0,0.27,-1.15,2600.0,0.34,N,-,63.0,1.4,79.0,1.9,69.0,1.5,49.0,4.9,38.0,3.8,30.0,3.0,25.0,2.5,120.0,12.0,120,12.0,,,0.93,0.093,2.6,0.26,3.8,0.38,,,17.0,1.7,,,33.0,3.3,,,,,,,38.0,0.63,,,160.0,3.7,,,,,,,,,,,,,,,SED,SSTc2d J160855.5-390233,242.2312,-39.0425
242.240417,-39.039444,1903,1903,Lupus III,J160857.7-390222,2.0,-0.53,2000.0,0.085,-0.89,2800.0,0.13,N,-,17.0,0.36,21.0,0.52,21.0,0.37,15.0,1.5,15.0,1.5,15.0,1.5,21.0,2.0,56.0,5.6,88,8.8,,,0.43,0.043,0.95,0.095,0.68,0.068,,,3.5,0.35,,,7.7,0.77,,,,,,,32.0,0.5,,,61.0,1.8,,,,,,,,,,,,,,,SED,SSTc2d J160857.7-390222,242.2404,-39.0394
242.2425,-39.126389,1904,1904,Lupus III,J160858.2-390735,0.0,-1.26,900.0,0.043,-0.62,900.0,0.043,N,-,0.18,0.0,0.31,0.059,6.6,0.16,33.0,3.3,41.0,4.1,45.0,4.5,28.0,2.8,3.9,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTc2d J160858.2-390735,242.2425,-39.1264
242.247917,-38.940833,1905,1905,Lupus III,J160859.5-385627,0.0,-0.9,2000.0,0.017,-1.03,2000.0,0.017,N,-,4.4,0.12,4.9,0.14,4.9,0.14,3.9,0.39,3.7,0.37,3.8,0.38,4.3,0.43,5.4,0.54,,,,,,,,,0.061,0.006,,,0.44,0.044,,,1.4,0.14,,,,,,,4.9,0.18,,,8.5,0.97,,,,,,,,,,,,,,,SED,SSTc2d J160859.5-385627,242.2479,-38.9408
242.255833,-39.419722,1906,1906,Lupus III,J160901.4-392511,0.0,-1.17,2200.0,0.18,-1.23,2200.0,0.18,N,-,36.0,0.8,55.0,1.1,51.0,0.99,45.0,4.5,34.0,3.4,31.0,3.1,26.0,2.6,42.0,4.2,110,11.0,,,0.7,0.07,2.8,0.28,3.0,0.3,,,10.0,1.0,,,12.0,1.2,,,,,,,23.0,0.45,,,60.0,2.3,,,,,,,,,,,,,,,SED,SSTc2d J160901.4-392511,242.2558,-39.4197
242.2575,-39.086667,1907,1907,Lupus III,J160901.8-390512,2.0,-0.55,2100.0,0.53,-0.85,3000.0,0.87,N,-,110.0,2.6,140.0,3.2,130.0,2.6,96.0,9.6,100.0,10.0,97.0,9.7,120.0,12.0,350.0,35.0,260,26.0,,,3.0,0.3,8.5,0.85,5.6,0.56,,,25.0,2.5,,,54.0,5.4,,,,,,,170.0,2.3,,,380.0,8.4,,,,,,,,,,,,,,,SED,SSTc2d J160901.8-390512,242.2575,-39.0867
242.275833,-39.1475,1908,1908,Lupus III,J160906.2-390851,1.0,-1.58,2800.0,0.16,-1.76,3100.0,0.22,N,-,47.0,1.1,56.0,1.3,44.0,1.1,22.0,2.2,18.0,1.8,15.0,1.5,12.0,1.2,11.0,1.0,,,,,0.73,0.073,2.4,0.24,2.8,0.28,,,14.0,1.4,,,25.0,2.5,,,,,,,11.0,0.5,,,13.0,1.7,,,,,,,,,,,,,,,SED,SSTc2d J160906.2-390851,242.2758,-39.1475
242.325,-39.081389,1909,1909,Lupus III,J160918.0-390453,2.9,1.1,39.0,0.41,1.14,39.0,0.41,N,Y,,,,,,,0.26,0.03,1.0,0.08,0.99,0.09,0.55,0.06,32.0,3.4,2600,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8700,2500,,,,,,,,,990,130.0,,,SED,SSTc2d J160918.0-390453,242.325,-39.0814
242.392083,-39.228333,1910,1910,Lupus III,J160934.1-391342,6.0,-2.26,2100.0,2.7,-2.59,3100.0,9.1,Y,-,540.0,11.0,1200.0,29.0,1400.0,28.0,530.0,53.0,400.0,40.0,470.0,47.0,280.0,28.0,54.0,5.3,,,,,0.19,0.019,1.0,0.1,2.1,0.21,,,32.0,3.2,,,130.0,13.0,,,,,,,150.0,2.1,,,62.0,1.9,,,,,,,,,,,,,,,SED,SSTc2d J160934.1-391342,242.3921,-39.2283
242.434583,-39.225,1911,1911,Lupus III,J160944.3-391330,1.0,-1.05,2400.0,0.37,-1.32,2800.0,0.48,N,-,86.0,1.7,120.0,2.8,110.0,2.3,65.0,6.5,62.0,6.2,57.0,5.7,55.0,5.5,92.0,9.2,120,12.0,,,1.9,0.19,5.5,0.55,6.4,0.64,,,28.0,2.8,,,35.0,3.5,,,,,,,44.0,0.6,,,94.0,2.4,,,,,,,,,,,,,,,SED,SSTc2d J160944.3-391330,242.4346,-39.225
242.4525,-39.187778,1912,1912,Lupus III,J160948.6-391116,6.0,-0.77,1500.0,0.69,-1.06,3200.0,2.0,N,-,110.0,2.5,190.0,4.1,220.0,4.3,210.0,21.0,260.0,26.0,240.0,24.0,300.0,30.0,360.0,36.0,320,32.0,,,0.19,0.019,0.66,0.066,0.7,0.07,,,2.5,0.25,,,17.0,1.7,,,,,,,180.0,2.3,,,330.0,5.4,,,,,,,,,,,,,,,SED,SSTc2d J160948.6-391116,242.4525,-39.1878
242.484167,-38.9975,1913,1913,Lupus III,J160956.2-385951,1.0,-0.9,2200.0,0.045,-1.14,2600.0,0.056,N,-,10.0,0.3,11.0,0.37,11.0,0.31,7.4,0.74,6.5,0.65,5.8,0.58,7.6,0.76,12.0,1.2,97,9.7,,,0.47,0.047,,,0.78,0.078,,,2.0,0.2,,,4.6,0.46,,,,,,,7.5,0.21,,,13.0,1.0,,,,,,,,,,,,,,,SED,SSTc2d J160956.2-385951,242.4842,-38.9975
242.500417,-38.900278,1914,1914,Lupus III,J161000.1-385401,12.0,-1.69,1900.0,1.2,-2.26,3900.0,28.0,N,-,230.0,4.8,410.0,17.0,560.0,11.0,370.0,37.0,180.0,18.0,270.0,27.0,210.0,21.0,97.0,9.7,,,,,,,,,0.33,0.033,,,9.7,0.97,,,77.0,7.7,,,,,,,210.0,2.7,,,140.0,3.6,,,,,,,,,,,,,,,SED,SSTc2d J161000.1-385401,242.5004,-38.9003
242.505417,-39.112222,1915,1915,Lupus III,J161001.3-390644,7.0,-1.24,2000.0,0.1,-1.65,5800.0,1.2,N,-,21.0,0.5,36.0,0.79,41.0,0.87,27.0,2.7,24.0,2.4,21.0,2.1,19.0,1.9,24.0,2.4,,,,,0.18,0.018,0.41,0.041,0.21,0.021,,,2.0,0.2,,,6.0,0.6,,,,,,,15.0,0.29,,,27.0,1.3,,,,,,,,,,,,,,,SED,SSTc2d J161001.3-390644,242.5054,-39.1122
242.554167,-38.771111,1916,1916,Lupus III,J161013.0-384616,2.9,-0.28,1500.0,0.007,-0.5,2200.0,0.011,N,-,0.72,0.058,1.0,0.078,1.8,0.093,1.9,0.15,2.8,0.19,2.3,0.17,2.4,0.16,13.0,1.4,,,,,,,,,0.067,0.007,,,0.27,0.027,,,0.44,0.044,,,,,,,3.8,0.15,,,14.0,1.0,,,,,,,,,,,,,,,SED,SSTc2d J161013.0-384616,242.5542,-38.7711
242.577083,-38.603611,1917,1917,Lupus III,J161018.5-383613,2.0,-1.46,2700.0,0.048,-1.71,3400.0,0.086,N,-,14.0,0.27,15.0,0.34,13.0,0.3,7.0,0.7,6.3,0.63,4.7,0.47,5.0,0.5,4.0,0.4,,,,,0.19,0.019,0.84,0.084,0.66,0.066,,,3.4,0.34,,,7.1,0.71,,,,,,,4.5,0.16,,,5.4,1.1,,,,,,,,,,,,,,,SED,SSTc2d J161018.5-383613,242.5771,-38.6036
242.5825,-38.601667,1918,1918,Lupus III,J161019.8-383606,2.0,-1.14,2600.0,0.029,-1.33,3600.0,0.054,N,-,7.8,0.31,8.9,0.0,7.9,0.28,5.4,0.54,5.5,0.55,4.2,0.42,4.9,0.49,5.3,0.53,,,,,0.46,0.046,,,0.61,0.061,,,1.5,0.15,,,3.5,0.35,,,,,,,4.2,0.16,,,6.7,1.1,,,,,,,,,,,,,,,SED,SSTc2d J161019.8-383606,242.5825,-38.6017
242.614167,-39.041667,1919,1919,Lupus III,J161027.4-390230,2.9,-0.01,1400.0,0.0031,-0.21,1900.0,0.0046,N,-,0.37,0.042,0.79,0.067,0.86,0.076,0.67,0.049,0.61,0.046,0.48,0.056,0.44,0.056,8.3,0.92,,,,,,,,,0.006,0.001,,,0.05,0.005,,,0.12,0.012,,,,,,,1.5,0.16,,,9.5,1.0,,,,,,,,,,,,,,,SED,SSTc2d J161027.4-390230,242.6142,-39.0417
242.622917,-39.370556,1920,1920,Lupus III,J161029.5-392214,1.0,-1.07,2300.0,0.11,-1.28,2600.0,0.13,N,-,27.0,0.59,32.0,0.7,29.0,0.61,19.0,1.9,14.0,1.4,12.0,1.1,11.0,1.1,34.0,3.4,110,11.0,,,0.41,0.041,1.1,0.11,1.5,0.15,,,7.0,0.7,,,11.0,1.1,,,,,,,11.0,0.25,,,37.0,1.3,,,,,,,,,,,,,,,SED,SSTc2d J161029.5-392214,242.6229,-39.3706
242.635417,-37.770556,1921,1921,Lupus III,J161032.5-374614,6.0,-2.22,2100.0,4.3,-2.47,2900.0,14.0,Y,-,1000.0,25.0,1800.0,52.0,2000.0,41.0,1200.0,120.0,670.0,67.0,630.0,63.0,410.0,41.0,110.0,11.0,,,,,0.18,0.018,0.52,0.052,2.9,0.29,,,53.0,5.3,,,180.0,18.0,,,,,,,230.0,3.2,,,110.0,2.7,,,,,,,,,,,,,,,SED,SSTc2d J161032.5-374614,242.6354,-37.7706
242.64375,-38.247222,1922,1922,Lupus III,J161034.5-381450,5.0,-2.18,2100.0,4.3,-2.4,2800.0,11.0,Y,-,1000.0,22.0,1900.0,76.0,2000.0,44.0,1200.0,120.0,620.0,62.0,670.0,67.0,460.0,46.0,110.0,11.0,,,,,0.42,0.042,1.9,0.19,5.5,0.55,,,56.0,5.6,,,160.0,16.0,,,,,,,290.0,3.8,,,120.0,3.1,,,,,,,,,,,,,,,SED,SSTc2d J161034.5-381450,242.6437,-38.2472
242.645417,-39.115,1923,1923,Lupus III,J161034.9-390654,6.0,-2.25,1900.0,0.71,-2.42,3300.0,2.3,Y,-,110.0,2.5,300.0,7.5,350.0,5.1,230.0,23.0,150.0,15.0,130.0,13.0,83.0,8.3,18.0,1.8,,,,,0.22,0.022,,,0.4,0.04,,,6.6,0.66,,,25.0,2.5,,,,,,,47.0,0.6,,,27.0,1.2,,,,,,,,,,,,,,,SED,SSTc2d J161034.9-390654,242.6454,-39.115
242.68875,-38.915,1924,1924,Lupus III,J161045.3-385454,0.0,-0.94,2300.0,0.019,-0.98,2300.0,0.019,N,-,3.0,0.089,4.5,0.15,4.4,0.13,4.9,0.49,5.6,0.56,6.3,0.63,6.9,0.69,3.2,0.32,,,,,0.41,0.041,,,0.43,0.043,,,0.97,0.097,,,1.3,0.13,,,,,,,6.5,0.19,,,6.0,0.99,,,,,,,,,,,,,,,SED,SSTc2d J161045.3-385454,242.6887,-38.915
242.715,-38.887222,1925,1925,Lupus III,J161051.6-385314,0.0,-1.15,2300.0,0.29,-1.27,2300.0,0.29,N,-,58.0,1.3,85.0,2.0,82.0,1.6,60.0,6.0,50.0,5.0,43.0,4.3,45.0,4.5,61.0,6.1,330,33.0,,,1.8,0.18,6.1,0.61,5.2,0.52,,,16.0,1.6,,,26.0,2.6,,,,,,,43.0,0.68,,,74.0,1.8,,,,,,,,,,,,,,,SED,SSTc2d J161051.6-385314,242.715,-38.8872
242.8275,-38.973056,1926,1926,Lupus III,J161118.6-385823,3.0,-2.02,2100.0,17.0,-2.3,2300.0,28.0,N,-,3100.0,68.0,6400.0,250.0,7700.0,140.0,2800.0,280.0,2500.0,250.0,2400.0,240.0,1600.0,160.0,520.0,52.0,,,,,0.35,0.035,2.3,0.23,8.0,0.8,,,,,,,,,,,,,,,1100.0,15.0,,,640.0,11.0,,,,,,,,,,,,,,,SED,SSTc2d J161118.6-385823,242.8275,-38.9731
242.857917,-39.189722,1927,1927,Lupus III,J161125.9-391123,6.0,-2.16,2000.0,3.4,-2.41,2700.0,9.7,N,-,700.0,14.0,1400.0,53.0,1700.0,33.0,1000.0,100.0,600.0,60.0,560.0,56.0,360.0,36.0,110.0,11.0,,,,,0.22,0.022,0.37,0.037,1.1,0.11,,,27.0,2.7,,,65.0,6.5,,,,,,,230.0,2.9,,,120.0,3.2,,,,,,,,,,,,,,,SED,SSTc2d J161125.9-391123,242.8579,-39.1897
242.882917,-38.186111,1928,1928,Lupus III,J161131.9-381110,2.0,-2.29,2400.0,0.088,-2.34,2900.0,0.14,Y,-,20.0,0.54,38.0,1.1,35.0,0.78,19.0,1.9,12.0,1.2,9.0,0.9,6.4,0.64,1.9,0.19,,,,,0.13,0.013,,,1.3,0.13,,,3.8,0.38,,,6.8,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTc2d J161131.9-381110,242.8829,-38.1861
242.936667,-38.545556,1929,1929,Lupus III,J161144.8-383244,3.0,-2.28,2600.0,0.055,-2.21,3800.0,0.14,N,-,17.0,0.34,19.0,0.44,17.0,0.41,10.0,1.0,7.2,0.72,5.0,0.5,3.0,0.3,1.6,0.16,,,,,0.42,0.042,,,0.44,0.044,,,3.3,0.33,,,7.2,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTc2d J161144.8-383244,242.9367,-38.5456
242.9525,-38.299444,1930,1930,Lupus III,J161148.6-381758,1.0,-0.68,2500.0,0.039,-0.6,3200.0,0.053,N,-,5.3,0.13,6.3,0.15,7.7,0.16,12.0,1.2,11.0,1.1,11.0,1.1,12.0,1.2,23.0,2.3,,,,,0.63,0.063,2.1,0.21,1.6,0.16,,,2.6,0.26,,,3.0,0.3,,,,,,,14.0,0.3,,,26.0,1.3,,,,,,,,,,,,,,,SED,SSTc2d J161148.6-381758,242.9525,-38.2994
242.999167,-38.393889,1931,1931,Lupus III,J161159.8-382338,0.0,-1.03,2400.0,0.08,-1.2,2400.0,0.08,N,-,21.0,0.47,26.0,0.61,22.0,0.47,16.0,1.6,13.0,1.3,11.0,1.1,13.0,1.3,21.0,2.1,,,,,0.22,0.022,0.91,0.091,0.98,0.098,,,5.0,0.5,,,9.5,0.95,,,,,,,13.0,0.3,,,21.0,1.7,,,,,,,,,,,,,,,SED,SSTc2d J161159.8-382338,242.9992,-38.3939
243.0,-38.932222,1932,1932,Lupus III,J161200.0-385556,2.0,-2.34,2100.0,2.4,-2.44,2400.0,3.5,Y,-,490.0,11.0,1100.0,24.0,1200.0,26.0,620.0,62.0,350.0,35.0,290.0,29.0,180.0,18.0,49.0,4.9,,,,,0.2,0.02,1.7,0.17,3.3,0.33,,,70.0,7.0,,,120.0,12.0,,,,,,,110.0,1.6,,,56.0,2.3,,,,,,,,,,,,,,,SED,SSTc2d J161200.0-385556,243.0,-38.9322
243.018333,-38.166389,1933,1933,Lupus III,J161204.4-380959,2.9,-0.01,1100.0,0.0061,-0.06,1600.0,0.0086,N,-,0.38,0.064,0.72,0.13,0.78,0.096,2.0,0.14,2.8,0.17,3.7,0.21,4.7,0.25,11.0,1.2,,,,,,,,,0.066,0.007,,,0.086,0.009,,,0.21,0.021,,,,,,,4.8,0.19,,,11.0,1.2,,,,,,,,,,,,,,,SED,SSTc2d J161204.4-380959,243.0183,-38.1664
243.046667,-38.538611,1934,1934,Lupus III,J161211.2-383219,6.0,-0.75,1700.0,0.24,-1.49,4300.0,0.95,N,-,29.0,0.65,79.0,1.7,120.0,2.3,51.0,5.1,54.0,5.4,65.0,6.5,110.0,11.0,78.0,7.8,,,,,0.25,0.025,,,0.39,0.039,,,3.2,0.32,,,5.8,0.58,,,,,,,100.0,1.5,,,82.0,2.0,,,,,,,,,,,,,,,SED,SSTc2d J161211.2-383219,243.0467,-38.5386
243.081667,-38.628333,1935,1935,Lupus III,J161219.6-383742,4.0,-2.25,2200.0,2.1,-2.46,2900.0,4.8,Y,-,520.0,9.5,920.0,23.0,890.0,14.0,460.0,46.0,290.0,29.0,250.0,25.0,170.0,17.0,41.0,4.1,,,,,0.52,0.052,2.2,0.22,4.7,0.47,,,48.0,4.8,,,130.0,13.0,,,,,,,100.0,1.4,,,49.0,1.8,,,,,,,,,,,,,,,SED,SSTc2d J161219.6-383742,243.0817,-38.6283
243.182083,-38.250833,1936,1936,Lupus III,J161243.7-381503,0.0,-1.07,2800.0,0.48,-1.13,2800.0,0.48,N,-,97.0,2.1,130.0,2.9,100.0,2.4,90.0,9.0,75.0,7.5,70.0,7.0,75.0,7.5,93.0,9.3,120,12.0,,,4.1,0.41,16.0,1.6,14.0,1.4,,,58.0,5.8,,,53.0,5.3,,,,,,,80.0,1.1,,,100.0,2.8,,,,,,,,,,,,,,,SED,SSTc2d J161243.7-381503,243.1821,-38.2508
243.215417,-38.704167,1937,1937,Lupus III,J161251.7-384215,1.0,-2.15,2200.0,2.9,-2.22,2300.0,3.4,N,-,600.0,9.9,1000.0,20.0,1100.0,22.0,640.0,64.0,350.0,35.0,310.0,31.0,200.0,20.0,74.0,7.4,,,,,0.53,0.053,2.5,0.25,7.3,0.73,,,,,,,,,,,,,,,130.0,2.1,,,90.0,3.1,,,,,,,,,,,,,,,SED,SSTc2d J161251.7-384215,243.2154,-38.7042
243.232917,-37.945278,1938,1938,Lupus III,J161255.9-375643,3.0,-2.25,2100.0,5.2,-2.4,2500.0,8.8,Y,-,1200.0,27.0,2300.0,79.0,2400.0,44.0,1300.0,130.0,740.0,74.0,680.0,68.0,440.0,44.0,120.0,12.0,,,,,0.42,0.042,2.5,0.25,6.3,0.63,,,100.0,10.0,,,180.0,18.0,,,,,,,250.0,3.4,,,130.0,2.9,,,,,,,,,,,,,,,SED,SSTc2d J161255.9-375643,243.2329,-37.9453
243.420417,-38.623056,1939,1939,Lupus III,J161340.9-383723,5.0,-2.45,2300.0,2.1,-2.7,4100.0,8.5,Y,-,440.0,15.0,810.0,28.0,830.0,17.0,390.0,39.0,220.0,22.0,180.0,18.0,110.0,11.0,25.0,2.5,,,,,1.4,0.14,13.0,1.3,16.0,1.6,,,,,,,,,,,,,,,77.0,1.2,,,34.0,1.5,,,,,,,,,,,,,,,SED,SSTc2d J161340.9-383723,243.4204,-38.6231
239.938333,-41.915833,1940,1940,Lupus IV,J155945.2-415457,2.0,-1.43,2000.0,1.2,-1.7,2400.0,1.7,N,-,360.0,9.7,790.0,33.0,890.0,20.0,580.0,58.0,340.0,34.0,320.0,32.0,380.0,38.0,270.0,27.0,,,,,0.2,0.02,6.5,0.65,13.0,1.3,,,61.0,6.1,,,100.0,10.0,,,,,,,460.0,6.8,,,320.0,6.4,,,,,,,,,,,,,,,SED,SSTc2d J155945.2-415457,239.9383,-41.9158
240.030833,-41.83,1941,1941,Lupus IV,J160007.4-414948,6.0,-1.41,1800.0,3.3,-1.67,2300.0,8.3,N,-,870.0,20.0,1500.0,37.0,2400.0,39.0,1400.0,140.0,2000.0,200.0,1700.0,170.0,1600.0,160.0,780.0,78.0,92,9.2,,,,,,,0.93,0.093,,,,,,,,,,,,,,,1100.0,14.0,,,860.0,13.0,,,,,,,,,,,,,,,SED,SSTc2d J160007.4-414948,240.0308,-41.83
240.10875,-41.898611,1942,1942,Lupus IV,J160026.1-415355,3.0,-1.12,2500.0,0.065,-1.44,3800.0,0.16,N,-,30.0,0.71,37.0,0.75,33.0,0.6,22.0,2.2,17.0,1.7,14.0,1.4,16.0,1.6,24.0,2.4,,,,,0.97,0.097,0.99,0.099,1.6,0.16,,,7.7,0.77,,,15.0,1.5,,,,,,,18.0,0.31,,,28.0,1.3,,,,,,,,,,,,,,,SED,SSTc2d J160026.1-415355,240.1087,-41.8986
240.129167,-41.726944,1943,1943,Lupus IV,J160031.0-414337,0.0,-0.8,2400.0,0.21,-1.09,2400.0,0.21,N,-,81.0,1.9,110.0,2.8,95.0,1.8,59.0,5.9,54.0,5.3,53.0,5.3,70.0,7.0,120.0,12.0,170,17.0,,,1.9,0.19,4.9,0.49,12.0,1.2,,,26.0,2.6,,,33.0,3.3,,,,,,,79.0,1.2,,,140.0,2.8,,,,,,,,,,,,,,,SED,SSTc2d J160031.0-414337,240.1292,-41.7269
240.185417,-41.925278,1944,1944,Lupus IV,J160044.5-415531,0.0,-0.62,2800.0,0.9,-1.02,2800.0,0.9,N,-,260.0,6.3,340.0,9.8,310.0,6.2,180.0,18.0,140.0,14.0,140.0,14.0,210.0,21.0,590.0,59.0,1100,110.0,,,36.0,3.6,51.0,5.1,120.0,12.0,,,,,,,,,,,,,,,270.0,3.5,,,620.0,9.7,2300,230,,,,,,,,,,,,,SED,SSTc2d J160044.5-415531,240.1854,-41.9253
240.297917,-41.625,1945,1945,Lupus IV,J160111.5-413730,3.0,-2.28,2300.0,0.24,-2.41,2900.0,0.46,Y,-,100.0,2.1,180.0,4.2,170.0,4.0,97.0,9.7,61.0,6.1,49.0,4.9,34.0,3.4,7.8,0.78,,,,,0.18,0.018,0.82,0.082,2.0,0.2,,,16.0,1.6,,,32.0,3.2,,,,,,,19.0,0.31,,,11.0,1.1,,,,,,,,,,,,,,,SED,SSTc2d J160111.5-413730,240.2979,-41.625
240.314583,-41.876389,1946,1946,Lupus IV,J160115.5-415235,2.9,-0.19,130.0,0.1,-0.26,150.0,0.11,N,-,0.42,0.056,1.7,0.097,4.8,0.2,8.4,0.61,9.9,0.7,9.0,0.63,7.7,0.53,76.0,8.0,1200,170.0,,,,,,,,,,,,,,,,,,,,,,,4.5,0.28,,,70.0,2.0,5400,1600,,,,,,,,,,,,,SED,SSTc2d J160115.5-415235,240.3146,-41.8764
240.373333,-42.134167,1947,1947,Lupus IV,J160129.6-420803,4.0,-1.92,2200.0,0.21,-2.16,3200.0,0.52,N,-,77.0,1.6,160.0,3.3,160.0,2.8,91.0,9.1,59.0,5.9,49.0,4.9,38.0,3.8,18.0,1.8,,,,,0.21,0.021,0.97,0.097,1.7,0.17,,,12.0,1.2,,,23.0,2.3,,,,,,,30.0,0.48,,,22.0,1.2,,,,,,,,,,,,,,,SED,SSTc2d J160129.6-420803,240.3733,-42.1342
240.43,-41.601389,1948,1948,Lupus IV,J160143.2-413605,3.0,-2.33,2300.0,0.33,-2.5,3000.0,0.65,Y,-,140.0,2.9,240.0,5.6,240.0,5.1,120.0,12.0,70.0,7.0,56.0,5.6,37.0,3.7,10.0,1.0,,,,,0.26,0.026,1.2,0.12,2.6,0.26,,,27.0,2.7,,,55.0,5.5,,,,,,,23.0,0.4,,,11.0,1.1,,,,,,,,,,,,,,,SED,SSTc2d J160143.2-413605,240.43,-41.6014
