angDist,_RAJ2000,_DEJ2000,recno,SST,CName,l_[3.6],[3.6],e_[3.6],l_[4.5],[4.5],e_[4.5],l_[5.8],[5.8],e_[5.8],l_[8.0],[8.0],e_[8.0],l_[24],[24],e_[24],l_[70],[70],e_[70],l_[160],[160],e_[160],24/70,KS/24,8/24,4.5/8,IRAC,M1,2M,SimbadName,c2dCat,GutCat,Class,SpType,EW,AV,logL*,l_LIR/L,LIR/L,M2,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
1.468180,67.860833,27.055,121,043126.6+270318,CFHT-13,,12.9,0.06,,12.75,0.06,,12.72,0.07,,12.7,0.07,,10.72,0.29,>,0.68,,,,,,yes,no,no,no,,1,[MDM2001] CFHT-BD-Tau 13,yso,star,III,M7.25,,1.8,-2.3,,0.0062,,67.8608,27.055,67.86121715783,27.05522198633,0.0097029,0.0070951,64.21,151787064819255936,67.86127730824,0.4728,27.05513659049,0.3004,6.6149,0.5207,12.7050,22.682,12.053,0.574,-19.214,0.477,280,5.7690,463.70,2.174,5.734e+00,95,1.2704,0.0997,15,1.255,0,2.47926e+02,1.09288e+00,19.701563,2.89925e+01,5.03615e+00,21.682827,4.53365e+02,18.106775,1.946,3.576052,,,0,,,140460678612576779,,,,0.005522,0.188618,0.028672,19.675972,0.005426,2.53839e+02,0.382,9.2658,7.6571,0.2418
1.002283,67.960417,24.405,122,043150.5+242418,HK Tau AB,,7.71,0.05,,7.35,0.05,,7.1,0.05,,6.58,0.05,,2.31,0.04,,-0.81,0.22,,-3.02,0.22,yes,yes,yes,yes,yes,,1,HK Tau,yso,class II,II,M0.5,,4.7,-0.2,,0.22,,67.9604,24.405,67.96071494803,24.40493758543,0.0005955,0.0004375,100.16,147847072275324416,67.96073972298,0.0295,24.40483561346,0.0182,7.6247,0.0317,240.3273,23.499,5.076,0.037,-22.944,0.027,229,9.2867,476.48,0.152,9.683e+00,31,,,16,1.468,0,4.28928e+04,4.43359e+02,14.106406,7.20653e+03,2.40462e+02,15.694227,5.71850e+04,12.854690,1.501,2.839538,,,0,,,137280679606066453,1237660758925180933,,573040745,0.011556,0.036335,0.032619,14.106406,0.011556,4.28928e+04,0.044,0.5913,0.4433,-0.1082
1.229296,67.993333,25.724722,123,043158.4+254329,J1-665,,9.35,0.05,,9.29,0.05,,9.24,0.05,,9.22,0.05,,9.04,0.17,>,1.08,,,,,,no,no,no,no,,1,[HJS91] 665,yso,star,III,M5,,1.2,-0.6,<,3.1E-5,,67.9933,25.7247,67.99354687395,25.72500391878,0.0006486,0.0004559,67.70,151037064744973696,67.99358419932,0.0290,25.72491118968,0.0188,6.4414,0.0307,209.8753,22.193,7.566,0.038,-20.864,0.030,244,5.5845,653.19,0.166,1.171e+01,31,,,16,1.265,0,4.64042e+04,3.49831e+01,14.020973,5.07081e+03,3.73420e+01,16.075850,6.66328e+04,12.688676,1.545,3.387174,,,0,,,138870679934850427,1237660760535793732,,579043686,0.002874,0.008468,0.004255,14.020973,0.002874,4.64042e+04,0.008,0.6246,0.4884,0.2450
1.499115,68.013333,25.468611,124,043203.2+252807,J04320329+2528078,,10.3,0.05,,10.2,0.05,,10.13,0.06,,10.09,0.06,>,9.67,,>,1.03,,,,,,,,no,no,,1,2MASS J04320329+2528078,,star,III,M6.25,,0.0,-1.2,<,0.0025,,68.0133,25.4686,68.01372718535,25.46882723300,0.0016360,0.0012483,82.38,151028990206478080,68.01376032887,0.0750,25.46872737906,0.0492,7.8757,0.0844,93.3373,23.454,6.733,0.102,-22.467,0.079,292,11.1790,1451.12,0.599,4.416e+01,31,,,16,1.500,0,1.03720e+04,1.78481e+01,15.647706,6.67907e+02,9.67678e+00,18.276752,1.64988e+04,14.204264,1.655,4.072489,,,0,,,138560680136943059,1237660558672134567,,578043452,0.003329,0.015976,0.006236,15.647706,0.003329,1.03720e+04,0.025,1.6300,1.2561,0.0717
0.622882,68.064167,24.483056,125,043215.4+242859,Haro6-13,<,6.62,,<,6.1,,,5.49,0.05,,4.85,0.05,,0.88,0.04,,-1.43,0.22,,-4.02,0.34,yes,yes,yes,,,,1,Haro6-13,,,flat,M0,,11.0,0.2,,0.32,,68.0642,24.4831,68.06423927443,24.48321603253,0.0018368,0.0013597,66.92,147806733942555008,68.06426515716,0.0898,24.48312195039,0.0578,7.7788,0.0995,78.1829,21.822,5.300,0.110,-21.168,0.090,265,27.3300,2518.00,0.687,8.024e+01,31,,,16,2.411,0,1.50425e+04,2.70275e+02,15.244066,1.88677e+03,9.69667e+01,17.149242,2.50645e+04,13.750249,1.792,3.398994,,,0,,,137380680641810378,1237660758925246572,,573040758,0.019702,0.055869,0.051481,15.244066,0.019702,1.50425e+04,0.253,1.7719,1.4433,0.2151
1.327659,68.074167,24.370556,126,043217.8+242214,CFHT-7 AB,,9.98,0.05,,9.87,0.05,,9.76,0.05,,9.72,0.05,,9.3,0.28,>,0.86,,,,,,yes,no,no,no,,1,[MDM2001] CFHT-BD-Tau 7,yso,star,III,M6.5,,0.9,-1.1,<,2.1E-4,,68.0742,24.3706,68.07446492021,24.37080573027,0.0015483,0.0011138,69.63,147799209159857280,68.07449836549,0.0785,24.37070879642,0.0472,7.9047,0.0836,94.5103,22.862,6.855,0.092,-21.810,0.073,266,4.7318,977.11,0.502,2.489e+01,31,,,16,1.213,0,9.72257e+03,7.96083e+00,15.717915,5.20641e+02,1.76084e+01,18.547197,1.58608e+04,14.247084,1.685,4.300114,,,0,,,137240680744735373,1237660758925246473,,572040936,0.002895,0.036826,0.004430,15.717915,0.002895,9.72257e+03,0.023,1.5024,1.1751,0.2138
1.237711,68.078333,24.374167,127,043218.8+242227,V928 Tau AB,,7.86,0.05,,7.82,0.05,,7.72,0.05,,7.64,0.05,,7.54,0.06,>,0.84,,,,,,no,no,no,no,,1,V928 Tau,yso,star,III,M0.5,,3.9,0.1,<,2.9E-5,,68.0783,24.3742,68.07869806575,24.37407965058,0.0035583,0.0021241,92.50,147799312239072000,68.07869806575,3.5562,24.37407965058,2.1277,,,,,,,,,227,998.0932,7675329.50,26.538,4.999e+05,3,,,16,,1,1.38503e+05,8.76497e+02,12.833715,2.62747e+04,1.13419e+02,14.289698,1.83570e+05,11.588391,1.515,2.701306,7.71,6.50,3,4000.0,3.0,137240680785569453,1237660758925246471,,,0.007403,0.005454,0.004610,12.833715,0.007403,1.38503e+05,0.079,3.5562,2.1277,-0.0470
1.583558,68.096667,24.050278,128,043223.2+240301,J04322329+2403013,,10.89,0.05,,10.83,0.05,,10.79,0.06,,10.67,0.06,>,9.82,,>,0.91,,,,,,,,no,no,,1,2MASS J04322329+2403013,,star,III,M7.75,,0.0,-1.5,<,0.0026,,68.0967,24.0503,68.09712822969,24.05040485288,0.0020750,0.0014982,80.53,146277553787186048,68.09716318394,0.0887,24.05030758356,0.0585,7.8883,0.0992,79.5009,23.034,7.182,0.129,-21.886,0.095,253,1.1212,555.10,0.510,9.854e+00,31,,,15,1.049,0,3.72801e+03,1.03172e+01,16.758675,1.75636e+02,8.36420e+00,19.727009,6.38176e+03,15.235544,1.759,4.491465,,,0,,,136860680969930917,,,571040449,0.004077,0.051781,0.009799,16.758675,0.004077,3.72801e+03,0.070,2.0615,1.5167,0.1070
1.131709,68.127083,24.3325,129,043230.5+241957,FY Tau,,7.18,0.05,,6.76,0.05,,6.5,0.05,,5.99,0.05,,3.67,0.04,,,,,,,,yes,yes,yes,yes,,1,FY Tau,yso,class II,II,K7,,5.9,0.2,,0.061,,68.1271,24.3325,68.12741010130,24.33259996922,0.0004244,0.0003119,61.89,147796013704189440,68.12744347646,0.0182,24.33250420981,0.0123,7.7206,0.0197,391.7250,22.606,6.842,0.025,-21.546,0.021,279,3.5992,389.24,0.062,2.108e+00,31,,,16,1.156,0,6.05001e+04,1.25006e+02,13.732977,9.41213e+03,1.07146e+02,15.404322,8.07293e+04,12.480317,1.490,2.924005,,,0,,,137190681273789602,1237660557061586954,,572040957,0.003553,0.012671,0.007332,13.732977,0.003553,6.05001e+04,0.020,0.4021,0.3401,0.2515
1.360440,68.132083,24.333889,130,043231.7+242002,FZ Tau,<,6.62,,<,6.1,,,5.27,0.05,,4.58,0.05,,2.06,0.04,,0.31,0.22,,,,yes,yes,yes,,,,1,FZ Tau,,,II,M0,,7.2,0.4,,0.17,,68.1321,24.3339,68.13234462806,24.33418222543,0.0005380,0.0004025,68.15,147796013704188928,68.13238027573,0.0236,24.33408713396,0.0148,7.7371,0.0258,299.5478,22.609,7.308,0.032,-21.396,0.026,301,11.8552,695.50,0.149,1.222e+01,31,,,16,1.524,0,5.79620e+04,4.61638e+02,13.779509,9.55379e+03,2.97968e+02,15.388103,7.70079e+04,12.531557,1.493,2.856545,,,0,,,137200681323171500,1237660557061586953,,572040959,0.009076,0.033977,0.023011,13.779509,0.009076,5.79620e+04,0.034,0.5214,0.4238,0.1993
0.971699,68.179167,25.875278,132,043243.0+255231,UZ Tau Aab,<,6.62,,<,6.1,,,5.63,0.05,,4.79,0.05,,1.54,0.04,,-0.69,0.22,,-2.15,0.22,yes,yes,yes,,,b,2,NAME UZ Tau A,,,II,M1,-80.3,0.0,0.0,,0.41,a,68.1792,25.8753,68.17946696523,25.87528158670,0.0017129,0.0012136,72.33,151045650384137600,68.17949393359,0.0803,25.87518371536,0.0517,7.6665,0.0939,81.6225,22.688,5.460,0.104,-22.021,0.079,293,73.7092,15452.25,0.685,6.104e+02,31,,,16,5.318,0,2.12476e+05,2.37337e+03,12.369094,5.14176e+04,2.83461e+03,13.560762,2.48451e+05,11.259795,1.411,2.300967,,,0,,,139050681794810771,1237660559209070597,,,0.012437,0.059921,0.030258,12.369094,0.012437,2.12476e+05,0.034,1.6731,1.2678,0.1992
0.878436,68.204583,22.883889,133,043249.1+225302,JH112,,7.41,0.05,,7.12,0.05,,6.83,0.05,,5.89,0.05,,2.53,0.04,,0.72,0.22,,,,yes,yes,yes,yes,yes,,1,JH112,yso,class II,II,K6,,5.5,0.1,,0.11,,68.2046,22.8839,68.20465350034,22.88412420676,0.0004219,0.0003013,74.12,145951789107603200,68.20469024896,0.0209,22.88405408438,0.0120,6.1521,0.0222,277.5861,17.520,7.618,0.026,-15.778,0.019,268,3.3123,332.54,0.023,2.541e-01,31,,,15,1.147,0,4.49120e+04,4.73580e+02,14.056460,7.65474e+03,3.39514e+02,15.628716,5.94605e+04,12.812324,1.494,2.816392,,,0,,,135460682046631416,1237664089144098869,,565037823,0.011776,0.048237,0.030121,14.056460,0.011776,4.49120e+04,0.041,0.4141,0.3119,0.1777
1.851503,68.204583,22.883889,133,043249.1+225302,JH112,,7.41,0.05,,7.12,0.05,,6.83,0.05,,5.89,0.05,,2.53,0.04,,0.72,0.22,,,,yes,yes,yes,yes,yes,,1,JH112,yso,class II,II,K6,,5.5,0.1,,0.11,,68.2046,22.8839,68.20514110685,22.88387763736,0.0019892,0.0006547,59.58,145951789106513152,68.20514110685,1.7471,22.88387763736,1.1546,,,,,,,,,118,11.8731,400.41,4.210,1.715e+01,3,,,7,,0,3.39356e+02,5.14639e+00,19.360727,,,,,,,,,,0,,,,,,,0.016694,,,19.360727,0.016694,3.39356e+02,,1.7471,1.1546,0.7637
1.130195,68.209167,24.369722,134,043250.2+242211,CFHT-5,,10.46,0.05,,10.27,0.05,,10.09,0.06,,10.07,0.06,,9.56,0.29,>,1.16,,>,-1.44,,,yes,no,no,no,,1,[MDM2001] CFHT-BD-Tau 5,yso,star,III,M7.5,,9.5,-1.1,<,1.5E-4,,68.2092,24.3697,68.20944607616,24.36990622048,0.0424406,0.0263136,57.68,147801270743616896,68.20947772637,1.6771,24.36979697594,0.9641,10.2637,1.8521,5.5416,25.422,6.487,2.395,-24.580,1.987,171,5.3170,296.29,5.809,5.648e+00,95,0.6802,0.3435,12,1.304,0,9.85881e+01,9.27163e-01,20.702806,5.40753e+01,1.94660e+01,21.006044,2.18725e+02,18.898151,2.767,2.107893,,,0,,,137240682094324351,1237660758925247061,,,0.010576,0.390852,0.077726,20.692110,0.010479,9.95641e+01,1.417,38.5264,31.7699,0.4093
0.980233,68.257917,24.35,135,043301.9+242100,MHO-8,,9.32,0.05,,9.21,0.05,,9.14,0.05,,9.09,0.05,,8.92,0.15,>,0.88,,,,,,no,no,no,no,,1,[BHS98] MHO 8,yso,star,III,M5.5,,0.9,-0.8,<,1.2E-4,,68.2579,24.35,68.25821510348,24.35001953547,0.0015271,0.0011263,67.45,147801339463632000,68.25824924916,0.0723,24.34992890960,0.0460,7.7442,0.0813,95.2794,21.559,6.999,0.091,-20.391,0.074,271,7.7594,1792.95,0.542,5.493e+01,31,,,16,1.353,0,1.67637e+04,1.62799e+01,15.126443,8.16048e+02,7.44231e+00,18.059252,2.77792e+04,13.638595,1.706,4.420657,,,0,,,137220682582440510,1237660758925312056,,572040979,0.002950,0.010287,0.004249,15.126443,0.002950,1.67637e+04,0.027,1.4751,1.1937,0.2139
0.637315,68.275833,24.159167,136,043306.2+240933,GH Tau AB,,7.08,0.05,,6.77,0.05,,6.5,0.05,,6.03,0.05,,3.17,0.04,,0.43,0.22,,,,yes,yes,yes,yes,yes,,1,GH Tau,yso,class II,II,M2,,1.9,0.1,,0.093,,68.2758,24.1592,68.27591117938,24.15932902496,0.0060930,0.0040701,82.88,147778284078308096,68.27591117938,6.0670,24.15932902496,4.1087,,,,,,,,,271,2653.1006,124700440.00,52.189,3.064e+06,3,,,16,,0,2.24260e+05,3.90622e+03,12.310488,7.06762e+04,1.84249e+03,13.215359,3.72168e+05,10.821049,1.975,2.394310,,,0,,,136990682757691706,1237660557061652491,,571040562,0.019111,0.028442,0.023034,12.310488,0.019111,2.24260e+05,0.584,6.0670,4.1087,0.1014
1.094183,68.2775,24.165,137,043306.6+240954,V807 Tau AB,<,6.62,,,6.21,0.05,,5.96,0.05,,5.57,0.05,,2.96,0.04,,0.36,0.22,,,,yes,yes,yes,yes,,,1,V807 Tau,,,II,K7,,1.3,0.5,,0.05,,68.2775,24.165,68.27764940614,24.16527165781,0.0135093,0.0105877,88.64,147778490237623808,68.27767765862,0.6645,24.16519942822,0.4457,5.4315,0.7654,7.0966,17.256,5.800,0.841,-16.252,0.659,277,386.4689,917651.80,5.820,3.920e+04,31,,,16,41.807,0,9.46170e+05,3.95508e+03,10.747444,2.91916e+05,2.77500e+03,11.675397,1.01586e+06,9.730809,1.382,1.944588,14.47,0.67,5,4000.0,3.0,,1237660557061652489,,571040567,0.005309,0.010692,0.009597,10.747444,0.005309,9.46170e+05,0.055,13.5078,10.5896,0.0117
0.574516,68.2825,26.268333,138,043307.8+261606,KPNO-14,,9.78,0.05,,9.67,0.06,,9.6,0.05,,9.58,0.05,,9.04,0.12,>,1.44,,>,-1.91,,,yes,yes-faint,no,no,,1,[BLH2002] KPNO-Tau 14,yso,star,III,M6,,4.1,-0.9,<,1.2E-4,,68.2825,26.2683,68.28253584927,26.26848931636,0.0032295,0.0022070,99.07,151130591952773632,68.28258020437,0.1482,26.26841275489,0.0917,6.6465,0.1580,42.0538,19.412,8.949,0.200,-17.226,0.139,232,5.1256,1035.32,1.006,3.533e+01,95,1.0953,0.0282,15,1.249,0,3.45280e+03,1.04910e+01,16.841938,8.79370e+01,1.26589e+01,20.478113,6.32709e+03,15.244886,1.858,5.233227,,,0,,,139520682825662725,1237660559745941675,,582044113,0.004298,0.156321,0.008805,16.816347,0.004240,3.53515e+03,0.065,3.2080,2.2381,-0.1205
1.060089,68.289167,22.78,139,043309.4+224648,CFHT-12,,10.86,0.05,,10.63,0.05,,10.34,0.06,,9.95,0.06,,8.25,0.07,>,1.16,,,,,,yes,yes-faint,yes,yes,,1,[MDM2001] CFHT-BD-Tau 12,yso,class II,II,M6.5,,3.2,-1.5,,0.036,,68.2892,22.78,68.28942140239,22.78017802913,0.0058809,0.0044759,80.38,145947077527182848,68.28948068776,0.2708,22.78009871633,0.1783,5.6710,0.3063,18.5115,21.673,12.299,0.364,-17.845,0.282,277,12.6713,1511.17,2.053,4.460e+01,95,0.9333,0.0618,16,1.590,0,1.13459e+03,5.72965e+00,18.050270,4.03712e+01,5.99468e+00,21.323364,2.17683e+03,16.403336,1.954,4.920029,,,0,,,135330682894216712,1237664089144099075,,564036919,0.006136,0.161244,0.019631,18.024679,0.006022,1.16165e+03,0.205,5.8463,4.5210,0.0907
0.483042,68.291667,24.561944,140,043310.0+243343,V830 Tau,,8.41,0.05,,8.41,0.05,,8.37,0.05,,8.32,0.05,,8.14,0.08,>,1.03,,,,,,no,no,no,no,,1,V830 Tau,yso,star,III,K7,,0.7,-0.1,<,4.5E-5,,68.2917,24.5619,68.29179189877,24.56201541135,0.0003835,0.0002278,59.40,147831571737487488,68.29182694074,0.0149,24.56192120150,0.0095,7.6704,0.0165,465.5415,22.377,7.171,0.022,-21.197,0.017,298,1.1480,695.94,0.091,1.233e+01,31,,,15,1.047,0,4.05559e+05,9.41964e+02,11.667231,1.30834e+05,1.27631e+03,12.546738,4.06237e+05,10.725947,1.324,1.820790,13.45,2.59,7,4000.0,3.0,,1237660557598523403,,573040872,0.003735,0.010953,0.007989,11.667231,0.003735,4.05559e+05,0.014,0.3499,0.2767,0.4309
0.952592,68.309583,26.239722,141,043314.3+261423,IRAS04301+2608,,12.05,0.05,,11.72,0.05,,11.29,0.06,,9.54,0.05,,3.28,0.04,,1.12,0.22,>,-0.95,,yes,yes,yes-faint,yes-faint,yes,,1,IRAS S04301+2608,yso,contam.,flat,M0,,6.5,-1.6,,0.62,c,68.3096,26.2397,68.30984055328,26.23985103853,0.0112444,0.0080128,85.18,151130317074279552,68.30987893300,0.5301,26.23977474315,0.3290,5.7877,0.5890,9.8270,18.833,7.746,0.702,-17.166,0.502,219,5.9535,462.81,2.624,9.499e+00,95,0.8962,0.1044,15,1.300,0,2.94931e+02,1.42703e+00,19.513067,4.02028e+01,7.08748e+00,21.327902,6.10685e+02,17.783352,2.207,3.544550,,,0,,,139480683098618344,1237660559745941774,,582044124,0.005932,0.191428,0.026508,19.487476,0.005824,3.01965e+02,0.647,11.2248,8.0402,0.0577
1.084063,68.329167,22.776111,143,043319.0+224634,IRAS04303+2240,<,6.62,,<,6.1,,,4.77,0.05,,3.73,0.05,,1.43,0.04,,-0.11,0.22,,,,yes,yes,yes,,,,1,IRAS04303+2240,,,II,M0.5,,10.8,0.2,,0.45,,68.3292,22.7761,68.32949122198,22.77614723567,0.0044851,0.0034759,78.51,145196527698016512,68.32953015454,0.2116,22.77607330225,0.1333,7.6954,0.2306,33.3741,18.492,8.077,0.276,-16.635,0.220,278,65.0416,10370.70,1.772,4.267e+02,31,,,16,4.824,0,8.75844e+03,4.01859e+02,15.831300,9.49223e+02,1.33417e+02,17.895120,1.24634e+04,14.508803,1.531,3.386317,,,0,,,135330683294671884,1237664089144098967,,564036929,0.049892,0.152630,0.158678,15.831300,0.049892,8.75844e+03,-0.006,4.4494,3.5215,0.1001
0.834989,68.391667,24.354722,144,043334.0+242117,GI Tau,,6.87,0.05,,6.31,0.05,,5.79,0.05,,5.12,0.05,,2.15,0.04,,,,,,,,yes,yes,yes,yes,,1,GI Tau,yso,class II,II,K6,,2.7,0.2,,0.19,,68.3917,24.3547,68.39192070715,24.35474138607,0.0003972,0.0002874,71.72,147790202612482560,68.39194882908,0.0179,24.35464964391,0.0120,7.7258,0.0198,389.9644,21.432,5.764,0.024,-20.642,0.019,279,8.5679,800.67,0.119,1.609e+01,31,,,16,1.386,0,1.70527e+05,3.90952e+03,12.607882,3.85097e+04,3.78734e+03,13.874616,1.97391e+05,11.509579,1.383,2.365037,,,0,,,137220683919326167,,,572041053,0.025044,0.106816,0.065339,12.607882,0.025044,1.70527e+05,-0.003,0.3878,0.3000,0.1924
1.213260,68.39375,24.351389,145,043334.5+242105,GK Tau,<,6.62,,<,6.1,,,5.79,0.05,,5.14,0.05,,1.7,0.04,,-0.23,0.22,,,,yes,yes,yes,,,,1,GK Tau,,,II,K7,,2.7,0.3,,0.16,,68.3937,24.3514,68.39401254078,24.35162642687,0.0003621,0.0002747,87.91,147790206908395776,68.39404895696,0.0166,24.35153527035,0.0111,7.7433,0.0185,419.6341,21.826,7.465,0.022,-20.510,0.017,277,3.9521,779.80,0.111,1.576e+01,31,,,16,1.173,0,3.01374e+05,4.84899e+03,11.989602,8.42057e+04,4.76268e+03,13.025188,3.49021e+05,10.890767,1.438,2.134421,,,0,,,,1237660758925377545,,572041056,0.017685,0.061473,0.043714,11.989602,0.017685,3.01374e+05,0.084,0.3620,0.2748,0.0204
1.244599,68.402917,26.163611,146,043336.7+260949,IS Tau AB,,7.85,0.05,,7.46,0.05,,6.94,0.05,,6.03,0.05,,3.65,0.04,,2.08,0.22,>,-0.83,,yes,yes,yes,yes,yes,,1,IS Tau,yso,class II,II,K7,,3.5,-0.2,,0.15,,68.4029,26.1636,68.40330160547,26.16363002413,0.0046306,0.0033254,90.82,151125919028356352,68.40334992596,0.2159,26.16355401908,0.1356,6.8551,0.2377,28.8413,19.689,9.758,0.288,-17.101,0.208,200,115.0143,24637.49,1.598,1.125e+03,31,,,14,10.785,0,5.93957e+04,8.62299e+02,13.752980,9.27193e+03,4.31338e+02,15.420617,9.13374e+04,12.346274,1.694,3.074343,,,0,,,139390684033236910,1237660761072795651,,581044146,0.016002,0.050586,0.017194,13.752980,0.016002,5.93957e+04,0.202,4.6304,3.3258,-0.0097
1.045579,68.4125,25.343889,147,043339.0+252038,DL Tau,,6.95,0.05,,6.37,0.05,,5.92,0.05,,5.13,0.05,,2.19,0.04,,-0.25,0.22,,-2.44,0.22,yes,yes,yes,yes,yes,,1,DL Tau,yso,class II,II,K7,,2.8,0.0,,0.26,,68.4125,25.3439,68.41281986637,25.34391705082,0.0003717,0.0002699,76.04,148010281032823552,68.41286536515,0.0171,25.34383484270,0.0113,6.2525,0.0194,322.0283,20.682,9.252,0.023,-18.497,0.017,297,9.5628,900.07,0.121,1.936e+01,31,,,16,1.419,0,2.63161e+05,2.81680e+03,12.136812,8.56144e+04,3.66888e+03,13.007175,2.84778e+05,11.111629,1.407,1.895546,,,0,,,138410684127813124,1237660759999119368,,577043965,0.011944,0.046611,0.032759,12.136812,0.011944,2.63161e+05,0.087,0.3665,0.2768,0.1507
0.366593,68.42875,25.446389,148,043342.9+252647,J04334291+2526470,,12.76,0.06,,12.63,0.06,,12.52,0.07,,12.47,0.07,>,11.05,,>,1.43,,,,,,,,no,no,,1,2MASS J04334291+2526470,,star,III,M8.75,,1.2,-2.3,<,0.0042,,68.4287,25.4464,68.42885391283,25.44634943769,0.0095092,0.0066602,64.21,148017561002336384,68.42886974314,0.4160,25.44624417502,0.2714,7.0994,0.4502,15.7690,23.901,3.216,0.558,-23.684,0.453,313,4.4458,508.21,2.116,5.597e+00,95,1.0788,0.0924,16,1.184,0,2.66044e+02,9.79279e-01,19.624983,4.25808e+01,9.31118e+00,21.265507,4.81497e+02,18.041412,1.970,3.224094,,,0,,,138530684288306108,1237660558672265927,,,0.004854,0.237435,0.023722,19.599392,0.004778,2.72389e+02,0.456,9.0390,7.2856,0.2740
0.218621,68.466667,22.841667,149,043352.0+225030,CI Tau,,6.99,0.05,,6.53,0.05,,6.17,0.05,,5.33,0.05,,2.37,0.04,,-0.8,0.22,,,,yes,yes,yes,yes,yes,,1,CI Tau,yso,class II,II,K7,,3.6,0.2,,0.14,,68.4667,22.8417,68.46672665136,22.84169280303,0.0004046,0.0002971,64.89,145203159127518336,68.46676977321,0.0187,22.84161689590,0.0124,6.2376,0.0205,304.9682,19.278,8.942,0.024,-17.079,0.020,266,7.7506,811.84,0.127,1.905e+01,31,,,16,1.356,0,2.52541e+05,2.62604e+03,12.181539,6.94484e+04,3.03351e+03,13.234386,2.86450e+05,11.105271,1.409,2.129115,,,0,,,135410684667140510,1237664089144164371,,565037956,0.011621,0.047507,0.030399,12.181539,0.011621,2.52541e+05,0.056,0.3875,0.3192,0.2344
0.833711,68.46875,22.940556,150,043352.5+225626,2MASS J04335252+2256269,,8.79,0.05,,8.71,0.05,,8.63,0.05,,8.6,0.05,,8.32,0.09,>,1.41,,,,,,no,no,no,no,,1,2MASS J04335252+2256269,yso,star,III,,,,,,,,68.4687,22.9406,68.46893528744,22.94071257812,0.0062690,0.0037919,92.19,145955877916423168,68.46893528744,6.2660,22.94071257812,3.7967,,,,,,,,,215,1297.8441,16951484.00,44.954,4.650e+05,3,,,16,,1,2.99488e+04,5.81734e+02,14.496420,2.83976e+03,2.21143e+01,16.705338,6.32806e+04,12.744720,2.208,3.960618,,,0,,,135520684688959467,1237664089144230005,,565037960,0.021269,0.008904,0.005029,14.496420,0.021269,2.99488e+04,0.593,6.2660,3.7967,-0.0401
0.511690,68.477917,26.224167,151,043354.7+261327,IT Tau AB,,7.35,0.05,,6.98,0.05,,6.63,0.05,,6.05,0.05,,3.53,0.04,,0.83,0.22,>,-1.28,,yes,yes,yes,yes,yes,,1,IT Tau,yso,class II,II,K2,,13.4,0.9,,0.0082,,68.4779,26.2242,68.47796481394,26.22430250978,0.0004129,0.0002625,87.63,151127907597788672,68.47801207202,0.0172,26.22422460575,0.0098,6.2345,0.0182,343.4269,19.956,9.539,0.025,-17.528,0.016,226,3.6317,305.58,0.030,6.623e-01,31,,,14,1.176,0,1.00098e+05,4.34269e+02,13.186300,1.79121e+04,2.99740e+02,14.705675,1.29153e+05,11.970135,1.469,2.735540,,,0,,,139460684780129764,,,582044161,0.005457,0.018382,0.013935,13.186300,0.005457,1.00098e+05,0.028,0.4127,0.2629,0.0387
1.968869,68.477917,26.224167,151,043354.7+261327,IT Tau AB,,7.35,0.05,,6.98,0.05,,6.63,0.05,,6.05,0.05,,3.53,0.04,,0.83,0.22,>,-1.28,,yes,yes,yes,yes,yes,,1,IT Tau,yso,class II,II,K2,,13.4,0.9,,0.0082,,68.4779,26.2242,68.47743867258,26.22382790384,0.0014798,0.0009602,91.96,151127907599718528,68.47747600488,0.0631,26.22374828574,0.0369,5.8642,0.0670,87.4713,19.434,7.535,0.092,-17.914,0.060,225,12.8758,817.26,0.364,1.688e+01,31,,,14,1.671,0,1.28621e+04,9.70416e+01,15.414086,1.93338e+03,1.79704e+02,17.122751,2.12900e+04,13.927457,1.806,3.195294,,,0,,,139460684774769165,1237660761072861189,,,0.008643,0.100956,0.042894,15.414086,0.008643,1.28621e+04,0.296,1.4793,0.9610,-0.0304
