angDist,_RAJ2000,_DEJ2000,recno,Seq,Cloud,ID,Av,alpha,Tbol,Lbol,alpha0,Tbol0,Lbol0,AGB?,Core?,F1.25,e_F1.25,F1.65,e_F1.65,F2.17,e_F2.17,F3.6,e_F3.6,F4.5,e_F4.5,F5.8,e_F5.8,F8.0,e_F8.0,F24,e_F24,F70,e_F70,F0.36,e_F0.36,F0.44,e_F0.44,F0.55,e_F0.55,F0.64,e_F0.64,F0.665,e_F0.665,F0.79,e_F0.79,F0.914,e_F0.914,F0.96,e_F0.96,F3.4,e_F3.4,F5.0,e_F5.0,F6.7,e_F6.7,F12,e_F12,F14,e_F14,F22,e_F22,F160,e_F160,F350,e_F350,F450,e_F450,F850,e_F850,F1100,e_F1100,F1200,e_F1200,F1300,e_F1300,SED,SimbadName,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
1.043479,271.602917,-4.759167,22,22,Aquila,J180624.7-044533,7.9,-2.16,1700.0,3.0,-2.53,2000.0,8.1,N,-,310.0,13.0,820.0,40.0,1100.0,24.0,630.0,33.0,390.0,20.0,350.0,17.0,220.0,10.0,69.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,140.0,2.1,,,83.0,2.2,,,,,,,,,,,,,,,SED,SSTgbs J1806247-044533,271.6029,-4.7592,271.60302567974,-4.75943586079,0.0020565,0.0017110,68.05,4173946391894771200,271.60301258973,0.1057,-4.75945644322,0.1003,0.0957,0.1464,0.6538,5.483,-2.935,0.125,-4.631,0.107,188,3.6584,2430.43,0.824,7.957e+01,31,,,15,1.195,0,1.51759e+04,1.22117e+02,15.234478,1.11757e+02,1.67972e+01,20.217860,2.97964e+04,13.562488,1.971,6.655372,,,0,,,102282716030259080,,,427215423,0.009161,0.163212,0.023866,15.234478,0.009161,1.51759e+04,-0.022,2.0117,1.7634,0.1272
1.237225,271.62375,-4.839444,23,23,Aquila,J180629.7-045022,7.1,-2.23,1800.0,6.0,-2.61,2000.0,15.0,Y,-,710.0,25.0,1700.0,84.0,2100.0,47.0,1300.0,69.0,600.0,31.0,580.0,28.0,360.0,17.0,130.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,260.0,3.4,,,160.0,3.7,,,,,,,,,,,,,,,SED,SSTgbs J1806297-045022,271.6237,-4.8394,271.62407904106,-4.83954702443,0.0021416,0.0015757,76.25,4173940619458707968,271.62406313403,0.0998,-4.83955986296,0.0924,0.4778,0.1361,3.5111,4.589,-3.566,0.131,-2.889,0.099,173,3.4312,4026.67,0.794,1.673e+02,31,,,14,1.191,0,4.09607e+04,2.68594e+02,14.156449,4.09803e+02,2.76760e+01,18.807104,8.00792e+04,12.489097,1.965,6.318008,,,0,,,102192716240712958,,274078601,426214927,0.007634,0.073378,0.020075,14.156449,0.007634,4.09607e+04,0.020,2.1137,1.6129,0.1424
0.649797,271.64625,-4.420833,24,24,Aquila,J180635.1-042515,5.9,-2.12,1600.0,0.65,-2.04,1900.0,1.3,Y,-,74.0,1.8,160.0,3.3,180.0,3.5,190.0,9.6,130.0,6.2,110.0,5.2,70.0,3.4,16.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,43.0,0.68,,,19.0,1.1,,,,,,,,,,,,,,,SED,SSTgbs J1806351-042515,271.6462,-4.4208,271.64636732119,-4.42097046818,0.0021439,0.0015011,57.04,4174149251785531008,271.64634803537,0.0984,-4.42099503390,0.0935,0.0993,0.1175,0.8455,7.019,-4.326,0.123,-5.527,0.105,291,3.7898,4337.91,0.965,1.228e+02,95,1.0654,0.0240,17,1.162,0,1.10878e+04,1.05046e+02,15.575258,2.23409e+02,1.27738e+01,19.465792,2.03073e+04,13.978766,1.852,5.487025,,,0,,,102692716463575212,,274105649,428212638,0.010649,0.062142,0.030874,15.559093,0.010502,1.12541e+04,0.023,1.9756,1.7166,0.3154
0.541170,271.713333,-4.140833,25,25,Aquila,J180651.2-040827,8.5,-2.17,1700.0,4.3,-2.54,2000.0,12.0,N,-,400.0,9.9,1200.0,22.0,1500.0,29.0,960.0,47.0,540.0,29.0,510.0,24.0,320.0,15.0,100.0,9.4,,,,,,,,,,,,,,,,,,,,,,,,,220.0,3.1,,,130.0,2.8,,,,,,,,,,,,,,,SED,SSTgbs J1806512-040827,271.7133,-4.1408,271.71340327379,-4.14096598477,0.0035759,0.0022765,57.15,4174195843589051776,271.71340029856,0.1560,-4.14097968584,0.1417,0.0841,0.1641,0.5127,3.154,-0.668,0.202,-3.083,0.166,215,7.9358,8783.64,1.293,3.107e+02,95,0.9845,0.0377,17,1.410,0,1.77162e+04,1.57298e+02,15.066442,1.00026e+02,9.32322e+00,20.338257,3.65807e+04,13.339767,2.070,6.998490,,,0,,,103032717133981230,,274107870,430218940,0.010026,0.101237,0.025077,15.050277,0.009889,1.79819e+04,0.029,3.2480,2.7239,0.3917
1.401367,271.717083,-4.730278,26,26,Aquila,J180652.1-044349,8.8,-2.02,1700.0,0.67,-2.39,2000.0,2.0,N,-,57.0,1.5,170.0,3.7,230.0,5.3,160.0,7.9,96.0,4.8,85.0,4.0,60.0,2.8,23.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.62,,,34.0,1.4,,,,,,,,,,,,,,,SED,SSTgbs J1806521-044349,271.7171,-4.7303,271.71746817172,-4.73034266591,0.0024885,0.0017239,61.77,4173949548692042752,271.71745372543,0.1167,-4.73037946723,0.1047,0.2310,0.1388,1.6644,8.891,-3.239,0.145,-8.280,0.117,210,0.5223,563.69,0.759,1.467e+01,95,1.0763,0.0330,16,1.024,0,2.65681e+03,1.01734e+01,17.126467,4.87757e+01,1.28812e+01,21.118034,5.49211e+03,15.398547,2.086,5.719487,,,0,,,102322717174433992,,274079195,427215561,0.004988,0.286747,0.010139,17.100876,0.004907,2.72017e+03,0.224,2.3393,1.9215,0.2986
1.621076,271.717083,-4.730278,26,26,Aquila,J180652.1-044349,8.8,-2.02,1700.0,0.67,-2.39,2000.0,2.0,N,-,57.0,1.5,170.0,3.7,230.0,5.3,160.0,7.9,96.0,4.8,85.0,4.0,60.0,2.8,23.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.62,,,34.0,1.4,,,,,,,,,,,,,,,SED,SSTgbs J1806521-044349,271.7171,-4.7303,271.71663728724,-4.73035189316,0.0142801,0.0083980,58.29,4173949552985566848,271.71662085028,0.6547,-4.73038712164,0.6672,1.0357,0.8248,1.2558,8.741,-3.686,0.802,-7.926,0.633,186,0.6402,217.03,1.753,1.508e+00,95,0.9608,0.1850,15,1.032,0,1.61308e+02,1.04776e+00,20.168224,3.67703e+01,5.63272e+00,21.424799,3.10060e+02,18.519280,2.150,2.905520,,,0,,,102322717166213970,,,,0.007571,0.166344,0.057756,20.143971,0.007427,1.64952e+02,0.683,12.9253,10.3627,0.4454
0.902159,271.756667,-4.719722,27,27,Aquila,J180701.6-044311,7.3,-2.22,1800.0,0.15,-2.61,2000.0,0.38,Y,-,17.0,0.42,44.0,0.98,52.0,1.0,29.0,1.4,18.0,0.86,15.0,0.71,9.9,0.48,2.9,0.32,,,,,,,,,,,,,,,,,,,,,,,,,6.3,0.2,,,4.6,1.1,,,,,,,,,,,,,,,SED,SSTgbs J1807016-044311,271.7567,-4.7197,271.75682953152,-4.71991321351,0.0026377,0.0016800,57.40,4173948968870000128,271.75681370919,0.1188,-4.71993745449,0.1070,0.0396,0.1362,0.2911,6.507,-3.548,0.149,-5.454,0.123,237,0.7723,558.39,0.783,1.249e+01,95,1.0747,0.0296,16,1.035,0,2.13093e+03,6.63824e+00,17.365946,7.83860e+01,7.81508e+00,20.602947,3.64237e+03,15.844436,1.746,4.758512,,,0,,,102332717568036524,,274079235,427215614,0.004363,0.108284,0.006196,17.340355,0.004302,2.18175e+03,0.020,2.3995,2.0056,0.3900
0.490454,271.888333,-4.690833,28,28,Aquila,J180733.2-044127,11.5,-2.12,1600.0,1.4,-2.54,2000.0,5.3,Y,-,78.0,1.9,310.0,9.4,500.0,11.0,350.0,18.0,220.0,11.0,200.0,9.5,130.0,6.3,36.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,78.0,1.2,,,48.0,1.7,,,,,,,,,,,,,,,SED,SSTgbs J1807332-044127,271.8883,-4.6908,271.88837816974,-4.69096158434,0.0043488,0.0025974,50.57,4173938970191252480,271.88837059393,0.1805,-4.69098181067,0.1662,0.3089,0.1937,1.5952,4.858,-1.699,0.231,-4.551,0.210,242,13.8483,1303.63,1.462,3.327e+01,95,1.1084,0.0488,17,1.699,0,1.94736e+03,1.02830e+01,17.463755,1.61329e+01,3.01734e+00,22.319265,4.20723e+03,15.687905,2.169,6.631360,,,0,,,102372718883791262,,274128388,427215748,0.006361,0.203085,0.017083,17.438164,0.006241,1.99380e+03,0.179,3.7422,3.4138,0.4672
0.885664,272.319583,-3.157778,29,29,Aquila,J180916.7-030928,6.7,-2.02,1800.0,0.91,-2.37,2000.0,2.1,N,-,110.0,2.4,260.0,5.8,300.0,7.0,170.0,9.0,120.0,6.0,100.0,4.8,76.0,3.6,25.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,53.0,0.68,,,30.0,1.4,,,,,,,,,,,,,,,SED,SSTgbs J1809167-030928,272.3196,-3.1578,272.31970828899,-3.15798983741,0.0025081,0.0019922,71.81,4174772056405569920,272.31969395969,0.1173,-3.15801607241,0.1092,-0.0461,0.1278,-0.3604,6.724,-3.219,0.152,-5.903,0.125,206,7.3679,2361.58,1.001,1.084e+02,95,1.1314,0.0272,15,1.388,0,9.47914e+03,1.08131e+02,15.745444,8.31885e+01,1.02647e+01,20.538385,1.82264e+04,14.096143,1.932,6.442243,,,0,,,104212723196970822,,275091572,435222876,0.012688,0.133999,0.031279,15.729279,0.012509,9.62133e+03,-0.031,2.4626,2.0482,0.1365
0.559993,272.3975,-3.155,30,30,Aquila,J180935.4-030918,6.4,-2.3,1800.0,1.9,-2.52,2000.0,4.2,Y,-,240.0,4.8,540.0,20.0,620.0,13.0,380.0,19.0,240.0,12.0,200.0,9.6,130.0,6.4,28.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,77.0,1.1,,,37.0,1.4,,,,,,,,,,,,,,,SED,SSTgbs J1809354-030918,272.3975,-3.155,272.39759826996,-3.15512070294,0.0020791,0.0017810,76.33,4174771506649755008,272.39758411660,0.1008,-3.15515818648,0.0947,0.2176,0.1130,1.9263,9.013,-3.180,0.128,-8.434,0.110,248,5.8420,7043.47,0.985,2.925e+02,95,1.1223,0.0246,16,1.275,0,2.53255e+04,1.66228e+02,14.678473,3.42062e+02,1.57755e+01,19.003279,4.68557e+04,13.070990,1.864,5.932289,,,0,,,104212723975854285,,275091727,435223011,0.007641,0.050151,0.021549,14.662307,0.007542,2.57054e+04,-0.028,2.0636,1.7989,0.0712
0.692632,272.620417,-2.628333,31,31,Aquila,J181028.9-023742,12.4,-0.18,690.0,8.9,-0.12,850.0,18.0,N,-,8.6,0.23,120.0,2.5,570.0,13.0,2500.0,140.0,2900.0,390.0,3700.0,190.0,4400.0,230.0,4400.0,540.0,720,77.0,,,,,,,,,,,,,,,,,,,,,,,6700.0,61.0,,,5900.0,82.0,,,,,,,,,,,,,,,SED,SSTgbs J1810289-023742,272.6204,-2.6283,272.62044400987,-2.62852349637,0.0074198,0.0044235,61.19,4174826340495786112,272.62042517520,0.3210,-2.62854090087,0.3073,-0.1707,0.3769,-0.4530,5.767,-4.233,0.418,-3.916,0.317,191,4.2793,462.80,1.695,1.256e+01,95,0.8103,0.0760,15,1.229,0,7.07021e+02,4.40359e+01,18.563787,5.03707e+01,8.52027e+00,21.083096,1.87547e+03,16.565119,2.724,4.517977,,,0,,,104842726204356191,,275135165,,0.067680,0.183675,0.182686,18.538196,0.066106,7.23883e+02,1.031,6.8418,5.2736,0.4153
0.086215,272.717917,-2.728889,32,32,Aquila,J181052.3-024344,6.9,-2.16,1800.0,1.1,-2.52,2000.0,2.6,N,-,130.0,2.7,310.0,14.0,370.0,9.2,220.0,11.0,120.0,6.0,110.0,4.9,69.0,3.3,26.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,51.0,0.71,,,35.0,1.4,,,,,,,,,,,,,,,SED,SSTgbs J1810523-024344,272.7179,-2.7289,272.71793886589,-2.72889882351,0.0019446,0.0015748,76.35,4174821774946676992,272.71793109127,0.0910,-2.72893475096,0.0881,0.0267,0.1149,0.2320,8.270,-1.747,0.120,-8.084,0.098,241,2.6479,2679.30,0.830,8.430e+01,95,1.0867,0.0221,16,1.123,0,1.12361e+04,1.04093e+02,15.560831,9.96998e+01,1.11013e+01,20.341806,2.14146e+04,13.921123,1.915,6.420684,,,0,,,104722727179355737,,275116312,437221364,0.010429,0.120925,0.029214,15.544666,0.010286,1.14046e+04,-0.045,1.9259,1.5976,0.0970
0.604415,272.868333,-2.529722,33,33,Aquila,J181128.4-023147,7.3,-2.37,1800.0,1.2,-2.68,2000.0,3.0,Y,-,140.0,2.9,350.0,12.0,430.0,11.0,230.0,12.0,140.0,7.0,110.0,5.4,70.0,3.3,17.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,43.0,0.71,,,22.0,1.1,,,,,,,,,,,,,,,SED,SSTgbs J1811284-023147,272.8683,-2.5297,272.86848764565,-2.52978772176,0.0028506,0.0021593,75.74,4174831567472390912,272.86848369932,0.1298,-2.52981425824,0.1149,0.1981,0.1411,1.4036,6.036,-0.887,0.174,-5.971,0.136,221,5.6503,3568.77,1.105,1.193e+02,95,1.0462,0.0286,16,1.283,0,9.10713e+03,5.30254e+01,15.788913,7.09140e+01,6.95135e+00,20.711712,1.78420e+04,14.119287,1.967,6.592425,,,0,,,104962728684874664,,275158482,438223036,0.006896,0.106466,0.015904,15.772748,0.006810,9.24374e+03,-0.017,2.8135,2.2075,0.1331
0.842437,273.049167,-3.521667,34,34,Aquila,J181211.8-033118,7.4,-2.15,1700.0,1.3,-2.47,2000.0,3.2,Y,-,140.0,2.9,360.0,9.5,440.0,11.0,270.0,13.0,170.0,8.5,150.0,7.3,96.0,4.7,28.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,59.0,0.82,,,35.0,1.4,,,,,,,,,,,,,,,SED,SSTgbs J1812118-033118,273.0492,-3.5217,273.04918418574,-3.52190038088,0.0028337,0.0017170,51.80,4174509891603773952,273.04915496667,0.1311,-3.52194342978,0.1261,-0.1782,0.1563,-1.1400,11.699,-6.562,0.152,-9.686,0.134,201,3.1125,2980.97,1.044,1.162e+02,95,0.9900,0.0359,15,1.160,0,1.07150e+04,5.63410e+01,15.612385,8.27338e+01,8.70596e+00,20.544334,2.06557e+04,13.960298,1.935,6.584037,,,0,,,103772730491974129,,275103735,433220033,0.006339,0.114285,0.018206,15.596220,0.006263,1.08757e+04,-0.047,2.4671,2.2116,0.4526
1.377418,273.1325,-3.605,35,35,Aquila,J181231.8-033618,8.4,-1.74,1400.0,4.2,-1.65,1700.0,9.9,N,-,270.0,6.6,670.0,9.3,1000.0,16.0,1500.0,80.0,1200.0,63.0,1000.0,48.0,850.0,40.0,210.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,450.0,5.8,,,290.0,5.9,,,,,,,,,,,,,,,SED,SSTgbs J1812318-033618,273.1325,-3.605,273.13287942915,-3.60505475218,0.0029284,0.0020332,56.72,4174505390476615424,273.13286150818,0.1460,-3.60506938602,0.1485,-0.1032,0.1982,-0.5205,5.200,-4.024,0.168,-3.293,0.143,193,22.1919,6780.93,1.237,2.851e+02,95,1.1100,0.0372,15,2.343,0,1.21266e+04,9.25543e+02,15.478020,2.94758e+02,7.74796e+01,19.164879,2.47089e+04,13.765761,2.062,5.399118,,,0,,,103672731328584354,,274228824,432220630,0.082913,0.285409,0.230015,15.461855,0.081689,1.23085e+04,0.246,2.6904,2.3391,0.3238
0.808536,273.335,-3.406944,36,36,Aquila,J181320.4-032425,7.0,-2.14,1700.0,0.64,-2.45,2000.0,1.6,N,-,74.0,1.6,180.0,3.8,220.0,4.8,140.0,7.1,85.0,4.1,70.0,3.4,46.0,2.2,16.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.51,,,18.0,1.2,,,,,,,,,,,,,,,SED,SSTgbs J1813204-032425,273.335,-3.4069,273.33520478290,-3.40703702823,0.0026393,0.0020727,66.76,4174537894789115776,273.33518978749,0.1275,-3.40706300735,0.1175,0.0520,0.1548,0.3357,6.746,-3.368,0.160,-5.845,0.133,233,13.5365,1453.96,1.054,4.221e+01,95,1.1564,0.0305,17,1.697,0,3.88658e+03,2.11823e+01,16.713450,3.82771e+01,8.71343e+00,21.381195,7.91082e+03,15.002341,2.045,6.378854,,,0,,,103912733352041974,,275108729,433220550,0.006527,0.247174,0.019552,16.687859,0.006403,3.97927e+03,0.091,2.5593,2.1707,0.1743
0.734643,273.365,-3.3975,37,37,Aquila,J181327.6-032351,6.5,-2.16,1800.0,1.2,-2.42,2000.0,2.6,N,-,140.0,3.1,330.0,10.0,380.0,8.4,250.0,13.0,150.0,7.5,130.0,6.1,85.0,4.0,26.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,55.0,0.81,,,32.0,1.3,,,,,,,,,,,,,,,SED,SSTgbs J1813276-032351,273.365,-3.3975,273.36506318470,-3.39769407529,0.0017649,0.0013650,60.06,4174537963508588032,273.36505964998,0.0849,-3.39773037166,0.0793,-0.0205,0.1000,-0.2054,8.205,-0.794,0.105,-8.167,0.090,220,1.2975,1565.69,0.719,5.348e+01,31,,,17,1.062,0,1.10542e+04,7.25755e+01,15.578548,1.24246e+02,1.20435e+01,20.102833,2.12603e+04,13.928974,1.935,6.173859,,,0,,,103922733650653169,,275109858,434224491,0.007642,0.105280,0.025105,15.578548,0.007642,1.10542e+04,0.009,1.6743,1.4748,0.2192
0.820471,273.38875,-3.313889,38,38,Aquila,J181333.3-031850,14.2,-1.79,1400.0,2.7,-2.23,1900.0,12.0,N,-,90.0,1.9,380.0,22.0,920.0,18.0,710.0,37.0,740.0,38.0,690.0,34.0,450.0,21.0,130.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,380.0,4.9,,,150.0,3.8,,,,,,,,,,,,,,,SED,SSTgbs J1813333-031850,273.3887,-3.3139,273.38896073540,-3.31397664335,0.0022102,0.0016975,60.53,4174541090244799744,273.38892630983,0.1028,-3.31400948563,0.0987,0.2225,0.1222,1.8206,10.696,-7.733,0.131,-7.390,0.112,245,4.7409,1179.18,0.841,3.172e+01,95,1.1136,0.0241,17,1.223,0,4.21576e+03,1.12810e+02,16.625175,8.99237e+01,1.13509e+01,20.453856,7.53768e+03,15.054801,1.809,5.399055,,,0,,,104022733889443636,,275111989,434224529,0.029184,0.137079,0.087110,16.599584,0.028510,4.31631e+03,-0.007,2.0977,1.8348,0.2230
1.510590,273.474583,-3.3175,39,39,Aquila,J181353.9-031903,7.9,-2.21,1700.0,3.9,-2.55,2000.0,11.0,Y,-,400.0,11.0,1100.0,26.0,1400.0,33.0,860.0,44.0,500.0,26.0,450.0,22.0,280.0,14.0,82.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,180.0,2.3,,,100.0,2.7,,,,,,,,,,,,,,,SED,SSTgbs J1813539-031903,273.4746,-3.3175,273.47499352791,-3.31759001279,0.0024978,0.0018579,55.34,4174540540489158016,273.47497567586,0.1076,-3.31761836120,0.1011,0.2112,0.1256,1.6812,7.534,-4.010,0.144,-6.378,0.129,270,4.8997,8431.99,1.103,2.998e+02,95,1.0771,0.0263,17,1.219,0,2.24056e+04,1.07087e+02,14.811476,1.29585e+02,1.15715e+01,20.057156,4.44074e+04,13.129258,1.988,6.927898,,,0,,,104012734749299200,,275112162,434224594,0.005875,0.096993,0.014970,14.795311,0.005808,2.27417e+04,-0.043,2.3103,2.0865,0.2705
0.976710,273.607917,-3.73,40,40,Aquila,J181425.9-034348,5.9,-1.95,1700.0,0.56,-2.08,1900.0,1.1,N,-,70.0,1.9,150.0,4.3,170.0,3.6,120.0,6.2,99.0,5.0,88.0,4.1,65.0,3.1,16.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,39.0,0.61,,,20.0,1.3,,,,,,,,,,,,,,,SED,SSTgbs J1814259-034348,273.6079,-3.73,273.60815656488,-3.73012829566,0.0018413,0.0012732,66.50,4174444127062860928,273.60814684350,0.0867,-3.73014324220,0.0770,0.1017,0.0990,1.0270,4.009,-2.183,0.111,-3.363,0.085,219,-5.4704,1227.37,0.645,4.459e+01,95,1.0421,0.0218,16,0.746,0,9.64401e+03,1.64625e+02,15.726723,4.39338e+02,3.81337e+01,18.731546,1.61566e+04,14.227024,1.721,4.504522,,,0,,,103522736081534248,,274768194,432222532,0.018737,0.094281,0.050353,15.710558,0.018467,9.78867e+03,0.030,1.7633,1.3793,0.2660
1.070431,273.610417,-3.570278,41,41,Aquila,J181426.5-033413,7.2,-2.07,1800.0,3.0,-2.52,2000.0,7.4,N,-,350.0,13.0,880.0,22.0,1100.0,19.0,560.0,30.0,350.0,20.0,300.0,15.0,200.0,9.7,86.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,140.0,2.0,,,100.0,2.2,,,,,,,,,,,,,,,SED,SSTgbs J1814265-033413,273.6104,-3.5703,273.61064299100,-3.57047174803,0.0026261,0.0019417,65.71,4174473504639243392,273.61063246559,0.1276,-3.57049988408,0.1294,0.2637,0.1510,1.7464,6.757,-2.364,0.157,-6.331,0.127,217,5.1086,8806.22,1.088,2.728e+02,95,1.0195,0.0331,16,1.257,0,2.46196e+04,9.14109e+01,14.709163,2.11630e+02,9.77611e+00,19.524597,4.80158e+04,13.044436,1.959,6.480162,,,0,,,103712736106445837,,274768893,433221157,0.004883,0.050232,0.010743,14.692998,0.004834,2.49889e+04,-0.009,2.5233,2.0734,0.2240
1.331390,273.626667,-3.403056,42,42,Aquila,J181430.4-032411,7.6,-2.05,1700.0,1.5,-2.42,2000.0,3.9,N,-,160.0,3.5,420.0,17.0,510.0,15.0,320.0,16.0,190.0,9.3,170.0,8.1,110.0,5.5,45.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,80.0,1.1,,,57.0,1.7,,,,,,,,,,,,,,,SED,SSTgbs J1814304-032411,273.6267,-3.4031,273.62693399934,-3.40331239280,0.0027337,0.0022782,83.05,4174524185253674624,273.62691004890,0.1352,-3.40332589067,0.1316,0.4384,0.1574,2.7854,6.177,-5.379,0.169,-3.037,0.139,229,5.3501,4278.94,1.178,1.462e+02,95,0.9953,0.0365,16,1.262,0,9.65550e+03,5.94204e+01,15.725430,7.46125e+01,8.45444e+00,20.656513,1.91568e+04,14.042086,1.992,6.614428,,,0,,,103912736269286430,,275599673,433221196,0.007227,0.123058,0.017163,15.709265,0.007136,9.80034e+03,0.005,2.7276,2.2855,0.0440
0.775138,273.67625,-3.634722,43,43,Aquila,J181442.3-033805,5.9,-1.62,1600.0,1.6,-1.9,1900.0,3.2,N,-,190.0,4.5,400.0,14.0,460.0,7.2,370.0,18.0,270.0,13.0,250.0,12.0,180.0,8.7,120.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,170.0,2.4,,,160.0,3.3,,,,,,,,,,,,,,,SED,SSTgbs J1814423-033805,273.6762,-3.6347,273.67645427200,-3.63479129392,0.0023395,0.0017095,58.07,4174469140952410496,273.67643121765,0.1102,-3.63482621496,0.1074,0.1731,0.1294,1.3371,9.409,-5.177,0.136,-7.857,0.116,235,2.2395,7836.14,1.001,2.470e+02,95,0.9652,0.0298,17,1.105,0,2.59059e+04,1.26428e+02,14.653869,2.91680e+02,1.45273e+01,19.176275,4.93684e+04,13.014274,1.917,6.162002,,,0,,,103632736764398668,,,432222741,0.005972,0.054148,0.016093,14.637704,0.005903,2.62945e+04,-0.007,2.1816,1.9068,0.2752
1.361372,273.685417,-3.397778,44,44,Aquila,J181444.5-032352,7.5,-2.18,1800.0,1.4,-2.61,2000.0,3.6,N,-,150.0,3.7,390.0,11.0,490.0,9.5,270.0,14.0,160.0,7.6,140.0,6.6,89.0,4.2,31.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.85,,,39.0,1.5,,,,,,,,,,,,,,,SED,SSTgbs J1814445-032352,273.6854,-3.3978,273.68577027335,-3.39791453010,0.0021866,0.0019490,67.71,4174529304854750336,273.68575990009,0.1104,-3.39792817234,0.1057,0.4734,0.1252,3.7819,3.854,-2.330,0.133,-3.070,0.122,242,11.2329,4161.15,1.024,1.459e+02,95,1.1595,0.0314,16,1.558,0,1.25175e+04,3.31675e+01,15.443577,1.41516e+02,8.16395e+00,19.961525,2.35819e+04,13.816450,1.895,6.145075,,,0,,,103922736857482929,,275599862,434225054,0.003983,0.062697,0.007206,15.427412,0.003953,1.27052e+04,-0.026,2.1540,1.9849,0.0806
0.280229,273.736667,-3.605556,45,45,Aquila,J181456.8-033620,9.9,-1.96,1700.0,9.1,-2.5,2000.0,30.0,N,-,700.0,16.0,2200.0,45.0,3400.0,56.0,1800.0,100.0,1300.0,70.0,1300.0,61.0,830.0,40.0,310.0,29.0,70,12.0,,,,,,,,,,,,,,,,,,,,,,,660.0,9.1,,,390.0,7.5,,,,,,,,,,,,,,,SED,SSTgbs J1814568-033620,273.7367,-3.6056,273.73674126165,-3.60557979693,0.0034195,0.0021025,54.21,4174470721500363264,273.73673087040,0.1467,-3.60560811586,0.1357,0.1731,0.1563,1.1071,6.786,-2.333,0.188,-6.372,0.161,263,6.1118,6975.39,1.356,2.654e+02,95,0.9913,0.0383,17,1.280,0,1.48695e+04,7.94799e+01,15.256625,9.05705e+01,1.99879e+01,20.446075,3.12970e+04,13.509138,2.111,6.936937,,,0,,,103672737367453573,,274769228,432222861,0.006424,0.239626,0.015840,15.240460,0.006347,1.50926e+04,0.078,3.0341,2.6282,0.4326
0.457892,273.748333,-3.456667,46,46,Aquila,J181459.6-032724,7.6,-2.23,1700.0,2.2,-2.47,2000.0,5.7,Y,-,230.0,5.6,610.0,15.0,760.0,11.0,520.0,26.0,320.0,21.0,270.0,13.0,170.0,8.3,45.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.5,,,58.0,1.8,,,,,,,,,,,,,,,SED,SSTgbs J1814596-032724,273.7483,-3.4567,273.74845206333,-3.45671231349,0.0036182,0.0021024,53.35,4174481750976774272,273.74843154520,0.1555,-3.45673045606,0.1483,-0.0395,0.1535,-0.2571,6.156,-4.608,0.193,-4.082,0.166,228,4.3091,4388.40,1.172,1.631e+02,95,0.9523,0.0370,16,1.210,0,1.15008e+04,8.18890e+01,15.535547,6.39267e+01,1.07528e+01,20.824337,2.30989e+04,13.838919,2.014,6.985418,,,0,,,103852737484232378,,275599989,433221417,0.008207,0.182648,0.022201,15.519382,0.008100,1.16733e+04,-0.025,3.1626,2.7403,0.4791
